character_id,role_type,trait_key,source_file
ITA_raffaele_de_courten,advisor,navy_chief_commerce_raiding_2,ITA.txt
ITA_rino_corso_fougier,advisor,air_chief_safety_1,ITA.txt
ITA_francesco_pricolo,advisor,air_chief_reform_2,ITA.txt
ITA_aldo_pellegrini,advisor,air_chief_ground_support_1,ITA.txt
ITA_ettore_muti,advisor,air_tactical_bombing_2,ITA.txt
ITA_marziale_cerutti,advisor,air_air_combat_training_2,ITA.txt
ITA_silvio_scaroni,advisor,air_bomber_interception_2,ITA.txt
ITA_luigi_mascherpa,advisor,navy_naval_air_defense_1,ITA.txt
ITA_achille_starace,advisor,army_logistics_1,ITA.txt
ITA_gian_galeazzo_ciano,advisor,hierarch_minister_of_foreign_affairs,ITA.txt
ITA_dino_grandi,advisor,hierarch_minister_of_justice,ITA.txt
ITA_giuseppe_bottai,advisor,hierarch_minister_of_education,ITA.txt
ITA_renato_ricci,advisor,hierarch_minister_of_corporations,ITA.txt
ITA_mario_roatta,advisor,army_regrouping_1,ITA.txt
ITA_mario_roatta,advisor,head_of_intelligence,ITA.txt
ITA_mario_roatta,corps_commander,politically_connected,ITA.txt
ITA_giovanni_marinelli,advisor,prince_of_terror,ITA.txt
ITA_giacomo_acerbo,advisor,war_industrialist,ITA.txt
ITA_paolo_thaon_di_revel,advisor,quartermaster_general,ITA.txt
ITA_carlo_favagrossa,advisor,armaments_organizer,ITA.txt
ITA_alberto_beneduce,advisor,captain_of_industry,ITA.txt
ITA_guido_jung,advisor,financial_expert,ITA.txt
ITA_adelchi_serena,advisor,silent_workhorse,ITA.txt
ITA_curzio_malaparte,advisor,editor,ITA.txt
ITA_serafino_mazzolini,advisor,ideological_crusader,ITA.txt
ITA_roberto_farinacci,advisor,backroom_backstabber,ITA.txt
ITA_carlo_scorza,advisor,fascist_demagogue,ITA.txt
ITA_giuseppe_pieche,field_marshal,infantry_officer,ITA.txt
ITA_giuseppe_pieche,field_marshal,expert_delegator,ITA.txt
ITA_giovanni_duca,advisor,army_chief_drill_2,ITA.txt
ITA_giovanni_duca,corps_commander,militias_officer,ITA.txt
ITA_giovanni_duca,corps_commander,infantry_officer,ITA.txt
ITA_giovanni_duca,corps_commander,hill_fighter,ITA.txt
ITA_giuseppe_de_stefanis,corps_commander,infantry_officer,ITA.txt
ITA_giuseppe_de_stefanis,corps_commander,armor_officer,ITA.txt
ITA_ugo_luca,corps_commander,infantry_officer,ITA.txt
ITA_ugo_luca,corps_commander,urban_assault_specialist,ITA.txt
ITA_vittorio_emanuele_orlando,advisor,old_figurehead,ITA.txt
ITA_luigi_einaudi,advisor,financial_expert,ITA.txt
ITA_pietro_d_acquarone,advisor,staunch_monarchist,ITA.txt
ITA_alberto_de_stefani,advisor,economist,ITA.txt
ITA_ivanoe_bonomi,advisor,democratic_reformer,ITA.txt
ITA_ivanoe_bonomi,country_leader,moderate_reformist,ITA.txt
ITA_alcide_de_gasperi,advisor,voice_of_restraint,ITA.txt
ITA_alcide_de_gasperi,country_leader,master_of_politics,ITA.txt
ITA_mario_scelba,advisor,minister_of_posts_and_telegraphs,ITA.txt
ITA_guido_de_ruggiero,advisor,liberal_professor,ITA.txt
ITA_alberto_tarchiani,advisor,captain_of_industry,ITA.txt
ITA_giuseppe_borea,advisor,anti_fascist_chaplain,ITA.txt
ITA_mario_ricci,field_marshal,unyielding_defender,ITA.txt
ITA_mario_ricci,field_marshal,trait_mountaineer,ITA.txt
ITA_norma_barbolini,corps_commander,militias_officer,ITA.txt
ITA_norma_barbolini,corps_commander,trickster,ITA.txt
ITA_ada_gobetti,corps_commander,militias_officer,ITA.txt
ITA_ada_gobetti,corps_commander,organizer,ITA.txt
ITA_ada_gobetti,corps_commander,trait_cautious,ITA.txt
ITA_pompeo_colajanni,corps_commander,trait_reckless,ITA.txt
ITA_pompeo_colajanni,corps_commander,cavalry_officer,ITA.txt
ITA_pompeo_colajanni,corps_commander,commando,ITA.txt
ITA_randolfo_pacciardi,advisor,army_regrouping_2,ITA.txt
ITA_randolfo_pacciardi,corps_commander,politically_connected,ITA.txt
ITA_randolfo_pacciardi,corps_commander,skilled_staffer,ITA.txt
ITA_randolfo_pacciardi,corps_commander,infantry_officer,ITA.txt
ITA_amadeo_bordiga,advisor,communist_revolutionary,ITA.txt
ITA_luigi_longo,advisor,gallo,ITA.txt
ITA_luigi_longo,corps_commander,militias_officer,ITA.txt
ITA_luigi_longo,corps_commander,infantry_officer,ITA.txt
ITA_palmiro_togliatti,advisor,marxist_fundamentalist,ITA.txt
ITA_palmiro_togliatti,country_leader,conservative_communist,ITA.txt
ITA_sandro_pertini,advisor,marxist_philosopher,ITA.txt
ITA_sandro_pertini,country_leader,staunch_anti_fascist,ITA.txt
ITA_antonio_pesenti,advisor,economist,ITA.txt
ITA_fausto_gullo,advisor,minister_of_peasants,ITA.txt
ITA_giulio_paggio,advisor,partisans_organizer,ITA.txt
ITA_ignazio_silone,advisor,revolutionary_poet,ITA.txt
ITA_abba_jofir_doppleganger,corps_commander,desert_fox,ITA.txt
ITA_hailu_tekle_haymanot_doppleganger,corps_commander,hill_fighter,ITA.txt
ITA_seyoum_mengesha_doppleganger,corps_commander,old_guard,ITA.txt
ITZ_itza_council,country_leader,non_aligned_council_trait,ITZ.txt
ITZ_itza_council,country_leader,democratic_council_trait,ITZ.txt
ITZ_itza_council,country_leader,communist_council_trait,ITZ.txt
ITZ_itza_council,country_leader,fascist_council_trait,ITZ.txt
JAM_coi,advisor,captain_of_industry,JAM.txt
JAM_aa2,advisor,army_armored_2,JAM.txt
JAM_democratic_guy,advisor,democratic_reformer,JAM.txt
JAM_acd2,advisor,army_chief_defensive_2,JAM.txt
JAM_acr,advisor,air_chief_reform_2,JAM.txt
JAM_fascist_guy,advisor,fascist_demagogue,JAM.txt
JAM_stc,advisor,smooth_talking_charmer,JAM.txt
JAM_ncs,advisor,navy_capital_ship_2,JAM.txt
JAM_awt,advisor,air_warfare_theorist,JAM.txt
JAM_mt,advisor,military_theorist,JAM.txt
JAM_communist_guy,advisor,communist_revolutionary,JAM.txt
JAM_ai2,advisor,army_infantry_2,JAM.txt
JAM_ar,advisor,army_regrouping_2,JAM.txt
JAM_acas,advisor,air_close_air_support_2,JAM.txt
JAM_acgs,advisor,air_chief_ground_support_2,JAM.txt
JAM_ncm,advisor,navy_chief_maneuver_2,JAM.txt
JAM_nt,advisor,naval_theorist,JAM.txt
JAM_pot,advisor,prince_of_terror,JAM.txt
JAM_nccr,advisor,navy_chief_commerce_raiding_2,JAM.txt
JAM_aco2,advisor,army_chief_organizational_2,JAM.txt
JAN_grand_admiral_johan_mayen,country_leader,JAN_polarizing_leader,JAN.txt
JAN_grand_admiral_johan_mayen,corps_commander,winter_specialist,JAN.txt
JAN_grand_admiral_johan_mayen,corps_commander,naval_invader,JAN.txt
JAN_grand_admiral_johan_mayen,navy_leader,ground_pounder,JAN.txt
JAN_grand_admiral_johan_mayen,navy_leader,ironside,JAN.txt
JAP_emperor_yasuhito,field_marshal,politically_connected,JAP.txt
JAP_emperor_yasuhito,field_marshal,JAP_samurai_lineage,JAP.txt
JAP_emperor_yasuhito,field_marshal,offensive_doctrine,JAP.txt
JAP_emperor_yasuhito,field_marshal,JAP_royal_lineage,JAP.txt
JAP_emperor_yasuhito,field_marshal,infantry_leader,JAP.txt
JAP_kyuichi_tokuda,country_leader,JAP_chairman_of_the_jcp_trait,JAP.txt
JAP_tetsu_katayama,country_leader,resolute_social_democrat,JAP.txt
JAP_keisuke_okada,country_leader,JAP_moderate_politician_neu,JAP.txt
JAP_senjuro_hayashi,corps_commander,politically_connected,JAP.txt
JAP_senjuro_hayashi,corps_commander,trickster,JAP.txt
JAP_senjuro_hayashi,corps_commander,infantry_leader,JAP.txt
JAP_tsuneyoshi_takeda,corps_commander,politically_connected,JAP.txt
JAP_tsuneyoshi_takeda,corps_commander,JAP_samurai_lineage,JAP.txt
JAP_tsuneyoshi_takeda,corps_commander,infantry_officer,JAP.txt
JAP_tsuneyoshi_takeda,corps_commander,JAP_royal_lineage,JAP.txt
JAP_yasuhiko_asaka,corps_commander,politically_connected,JAP.txt
JAP_yasuhiko_asaka,corps_commander,JAP_samurai_lineage,JAP.txt
JAP_yasuhiko_asaka,corps_commander,infantry_officer,JAP.txt
JAP_yasuhiko_asaka,corps_commander,infantry_leader,JAP.txt
JAP_yasuhiko_asaka,corps_commander,JAP_royal_lineage,JAP.txt
JAP_masakazu_kawabe,corps_commander,trickster,JAP.txt
JAP_masakazu_kawabe,corps_commander,infantry_leader,JAP.txt
JAP_masakazu_kawabe,corps_commander,career_officer,JAP.txt
JAP_tadaichi_wakamatsu,corps_commander,infantry_leader,JAP.txt
JAP_tadaichi_wakamatsu,corps_commander,career_officer,JAP.txt
JAP_masanobu_tsuji,corps_commander,organizer,JAP.txt
JAP_masanobu_tsuji,corps_commander,harsh_leader,JAP.txt
JAP_hayao_tada,corps_commander,JAP_samurai_lineage,JAP.txt
JAP_hayao_tada,corps_commander,infantry_leader,JAP.txt
JAP_isamu_cho,corps_commander,cavalry_leader,JAP.txt
JAP_michitaro_komatsubara,corps_commander,cavalry_leader,JAP.txt
JAP_michitaro_komatsubara,corps_commander,trickster,JAP.txt
JAP_tomoyuki_yamashita,advisor,grand_battle_plan_expert,JAP.txt
JAP_tomoyuki_yamashita,corps_commander,brilliant_strategist,JAP.txt
JAP_tomoyuki_yamashita,corps_commander,politically_connected,JAP.txt
JAP_tomoyuki_yamashita,corps_commander,trickster,JAP.txt
JAP_tomoyuki_yamashita,corps_commander,trait_engineer,JAP.txt
JAP_hisaichi_terauchi,advisor,mobile_warfare_expert,JAP.txt
JAP_hisaichi_terauchi,corps_commander,politically_connected,JAP.txt
JAP_hisaichi_terauchi,corps_commander,JAP_samurai_lineage,JAP.txt
JAP_hisaichi_terauchi,corps_commander,armor_officer,JAP.txt
JAP_shunroku_hata,advisor,army_concealment_2,JAP.txt
JAP_shunroku_hata,corps_commander,JAP_samurai_lineage,JAP.txt
JAP_shunroku_hata,corps_commander,brilliant_strategist,JAP.txt
JAP_akira_muto,corps_commander,career_officer,JAP.txt
JAP_kanji_ishiwara,corps_commander,JAP_samurai_lineage,JAP.txt
JAP_shizuichi_tanaka,corps_commander,career_officer,JAP.txt
JAP_shizuichi_tanaka,corps_commander,infantry_officer,JAP.txt
JAP_shizuichi_tanaka,corps_commander,trickster,JAP.txt
JAP_yasuji_okamura,advisor,army_infantry_2,JAP.txt
JAP_yasuji_okamura,corps_commander,trait_reckless,JAP.txt
JAP_toshizo_nishio,corps_commander,brilliant_strategist,JAP.txt
JAP_toshizo_nishio,corps_commander,infantry_officer,JAP.txt
JAP_rikichi_ando,corps_commander,career_officer,JAP.txt
JAP_naruhiko_higashikuni,corps_commander,politically_connected,JAP.txt
JAP_naruhiko_higashikuni,corps_commander,JAP_samurai_lineage,JAP.txt
JAP_naruhiko_higashikuni,corps_commander,JAP_royal_lineage,JAP.txt
JAP_seishiro_itagaki,corps_commander,inflexible_strategist,JAP.txt
JAP_seishiro_itagaki,corps_commander,trait_reckless,JAP.txt
JAP_seishiro_itagaki,corps_commander,JAP_samurai_lineage,JAP.txt
JAP_takashi_sakai,corps_commander,trait_reckless,JAP.txt
JAP_takashi_sakai,corps_commander,infantry_officer,JAP.txt
JAP_kenji_doihara,advisor,air_chief_all_weather_1,JAP.txt
JAP_kenji_doihara,corps_commander,career_officer,JAP.txt
JAP_kenji_doihara,corps_commander,substance_abuser,JAP.txt
JAP_kenkichi_ueda,corps_commander,old_guard,JAP.txt
JAP_kenkichi_ueda,corps_commander,trait_reckless,JAP.txt
JAP_kenkichi_ueda,corps_commander,cavalry_officer,JAP.txt
JAP_shigeru_honjo,corps_commander,old_guard,JAP.txt
JAP_shigeru_honjo,corps_commander,war_hero,JAP.txt
JAP_shigeru_honjo,corps_commander,trait_JAP_kodoha_sympathizer,JAP.txt
JAP_yoshijiro_umezu,corps_commander,trait_cautious,JAP.txt
JAP_yoshijiro_umezu,corps_commander,politically_connected,JAP.txt
JAP_otozo_yamada,corps_commander,career_officer,JAP.txt
JAP_otozo_yamada,corps_commander,cavalry_officer,JAP.txt
JAP_hatazo_adachi,corps_commander,trait_reckless,JAP.txt
JAP_hatazo_adachi,corps_commander,infantry_officer,JAP.txt
JAP_hatazo_adachi,corps_commander,JAP_samurai_lineage,JAP.txt
JAP_hatazo_adachi,corps_commander,trickster,JAP.txt
JAP_iwane_matsui,corps_commander,old_guard,JAP.txt
JAP_iwane_matsui,corps_commander,trait_reckless,JAP.txt
JAP_sadao_araki,corps_commander,JAP_samurai_lineage,JAP.txt
JAP_sadao_araki,corps_commander,trait_JAP_kodoha_sympathizer,JAP.txt
JAP_sadao_araki,corps_commander,organizer,JAP.txt
JAP_sadao_araki,corps_commander,old_guard,JAP.txt
JAP_saburo_aizawa,corps_commander,trait_JAP_kodoha_sympathizer,JAP.txt
JAP_saburo_aizawa,corps_commander,organizer,JAP.txt
JAP_saburo_aizawa,corps_commander,trait_reckless,JAP.txt
JAP_yoshiyuki_kawashima,corps_commander,trait_JAP_kodoha_sympathizer,JAP.txt
JAP_yoshiyuki_kawashima,corps_commander,infantry_leader,JAP.txt
JAP_shiro_nonaka,corps_commander,trait_JAP_kodoha_sympathizer,JAP.txt
JAP_shiro_nonaka,corps_commander,infantry_officer,JAP.txt
JAP_shiro_nonaka,corps_commander,trickster,JAP.txt
JAP_asaichi_isobe,corps_commander,trait_JAP_kodoha_sympathizer,JAP.txt
JAP_asaichi_isobe,corps_commander,cavalry_officer,JAP.txt
JAP_asaichi_isobe,corps_commander,trait_reckless,JAP.txt
JAP_kiyosada_koda,corps_commander,trait_JAP_kodoha_sympathizer,JAP.txt
JAP_kiyosada_koda,corps_commander,organizer,JAP.txt
JAP_yasuhide_kurihara,corps_commander,trait_JAP_kodoha_sympathizer,JAP.txt
JAP_yasuhide_kurihara,corps_commander,infantry_officer,JAP.txt
JAP_yasuhide_kurihara,corps_commander,trait_reckless,JAP.txt
JAP_takaji_muranaka,corps_commander,trait_JAP_kodoha_sympathizer,JAP.txt
JAP_takaji_muranaka,corps_commander,ranger,JAP.txt
JAP_teruzo_ando,corps_commander,trait_JAP_kodoha_sympathizer,JAP.txt
JAP_teruzo_ando,corps_commander,politically_connected,JAP.txt
JAP_teruzo_ando,corps_commander,trickster,JAP.txt
JAP_jinzaburo_masaki,advisor,army_chief_organizational_1,JAP.txt
JAP_jinzaburo_masaki,corps_commander,organizer,JAP.txt
JAP_jinzaburo_masaki,corps_commander,infantry_leader,JAP.txt
JAP_jinzaburo_masaki,corps_commander,trait_JAP_kodoha_sympathizer,JAP.txt
JAP_keisuke_fujie,corps_commander,career_officer,JAP.txt
JAP_keisuke_fujie,corps_commander,politically_connected,JAP.txt
JAP_keisuke_fujie,corps_commander,fortress_buster,JAP.txt
JAP_kiichiro_higuchi,corps_commander,career_officer,JAP.txt
JAP_kiichiro_higuchi,corps_commander,trait_cautious,JAP.txt
JAP_masaharu_homma,corps_commander,trait_cautious,JAP.txt
JAP_masaharu_homma,corps_commander,media_personality,JAP.txt
JAP_harukichi_hyakutake,corps_commander,infantry_officer,JAP.txt
JAP_jo_iimura,corps_commander,career_officer,JAP.txt
JAP_hitoshi_imamura,advisor,army_logistics_2,JAP.txt
JAP_hitoshi_imamura,corps_commander,career_officer,JAP.txt
JAP_hitoshi_imamura,corps_commander,infantry_officer,JAP.txt
JAP_hitoshi_imamura,corps_commander,commando,JAP.txt
JAP_masatane_kanda,corps_commander,trait_cautious,JAP.txt
JAP_kuniaki_koiso,advisor,army_chief_planning_1,JAP.txt
JAP_kuniaki_koiso,corps_commander,old_guard,JAP.txt
JAP_kuniaki_koiso,corps_commander,politically_connected,JAP.txt
JAP_kuniaki_koiso,corps_commander,JAP_samurai_lineage,JAP.txt
JAP_isoroku_yamamoto,advisor,naval_aviation_pioneer,JAP.txt
JAP_isoroku_yamamoto,navy_leader,bold,JAP.txt
JAP_isoroku_yamamoto,navy_leader,aviation_enthusiast,JAP.txt
JAP_isoroku_yamamoto,navy_leader,superior_tactician,JAP.txt
JAP_isoroku_yamamoto,navy_leader,spotter,JAP.txt
JAP_isoroku_yamamoto,navy_leader,air_controller,JAP.txt
JAP_isoroku_yamamoto,navy_leader,flight_deck_manager,JAP.txt
JAP_yuzuru_hiraga,navy_leader,bold,JAP.txt
JAP_yuzuru_hiraga,navy_leader,navy_career_officer,JAP.txt
JAP_yuzuru_hiraga,navy_leader,gunnery_expert,JAP.txt
JAP_yuzuru_hiraga,navy_leader,naval_lineage,JAP.txt
JAP_masafumi_arima,navy_leader,bold,JAP.txt
JAP_masafumi_arima,navy_leader,navy_career_officer,JAP.txt
JAP_masafumi_arima,navy_leader,aviation_enthusiast,JAP.txt
JAP_masafumi_arima,navy_leader,air_controller,JAP.txt
JAP_teijiro_toyoda,navy_leader,navy_career_officer,JAP.txt
JAP_teijiro_toyoda,navy_leader,naval_lineage,JAP.txt
JAP_chuuichi_nagumo,navy_leader,old_guard_navy,JAP.txt
JAP_chuuichi_nagumo,navy_leader,superior_tactician,JAP.txt
JAP_chuuichi_nagumo,navy_leader,lancer,JAP.txt
JAP_tamon_yamaguchi,navy_leader,bold,JAP.txt
JAP_tamon_yamaguchi,navy_leader,aviation_enthusiast,JAP.txt
JAP_tamon_yamaguchi,navy_leader,cuts_corners,JAP.txt
JAP_hideo_iwakuro,corps_commander,trait_engineer,JAP.txt
JAP_hideo_iwakuro,corps_commander,armor_officer,JAP.txt
JAP_mineichi_koga,navy_leader,bold,JAP.txt
JAP_mineichi_koga,navy_leader,battleship_adherent,JAP.txt
JAP_mineichi_koga,navy_leader,superior_tactician,JAP.txt
JAP_mineichi_koga,navy_leader,spotter,JAP.txt
JAP_kiyoshi_hasegawa,navy_leader,gentlemanly,JAP.txt
JAP_shigeyoshi_inoue,navy_leader,navy_career_officer,JAP.txt
JAP_shigeyoshi_inoue,navy_leader,aviation_enthusiast,JAP.txt
JAP_nobutake_kondo,navy_leader,battleship_adherent,JAP.txt
JAP_nobutake_kondo,navy_leader,naval_lineage,JAP.txt
JAP_nobutake_kondo,navy_leader,fly_swatter,JAP.txt
JAP_takeo_takagi,navy_leader,spotter,JAP.txt
JAP_soemu_toyoda,advisor,navy_capital_ship_1,JAP.txt
JAP_soemu_toyoda,navy_leader,old_guard_navy,JAP.txt
JAP_soemu_toyoda,navy_leader,bold,JAP.txt
JAP_soemu_toyoda,navy_leader,ironside,JAP.txt
JAP_jisaburo_ozawa,navy_leader,bold,JAP.txt
JAP_jisaburo_ozawa,navy_leader,navy_career_officer,JAP.txt
JAP_jisaburo_ozawa,navy_leader,aviation_enthusiast,JAP.txt
JAP_jisaburo_ozawa,navy_leader,blockade_runner,JAP.txt
JAP_jisaburo_ozawa,navy_leader,superior_tactician,JAP.txt
JAP_zengo_yoshida,navy_leader,old_guard_navy,JAP.txt
JAP_hiroaki_abe,navy_leader,battleship_adherent,JAP.txt
JAP_tadashige_daigo,navy_leader,navy_career_officer,JAP.txt
JAP_tadashige_daigo,navy_leader,seawolf,JAP.txt
JAP_gengo_hyakutake,navy_leader,gentlemanly,JAP.txt
JAP_minoru_genda,advisor,naval_theorist,JAP.txt
JAP_yoshitoshi_tokugawa,advisor,assault_avaition,JAP.txt
JAP_yoshitoshi_tokugawa,corps_commander,trait_engineer,JAP.txt
JAP_hino_kumazo,advisor,air_warfare_theorist,JAP.txt
JAP_kanin_kotohito,advisor,army_chief_offensive_1,JAP.txt
JAP_kanin_kotohito,field_marshal,politically_connected,JAP.txt
JAP_kanin_kotohito,field_marshal,JAP_samurai_lineage,JAP.txt
JAP_kanin_kotohito,field_marshal,offensive_doctrine,JAP.txt
JAP_kanin_kotohito,field_marshal,JAP_royal_lineage,JAP.txt
JAP_nashimoto_morimasa,advisor,military_theorist,JAP.txt
JAP_nashimoto_morimasa,field_marshal,politically_connected,JAP.txt
JAP_nashimoto_morimasa,field_marshal,JAP_samurai_lineage,JAP.txt
JAP_nashimoto_morimasa,field_marshal,inflexible_strategist,JAP.txt
JAP_nashimoto_morimasa,field_marshal,old_guard,JAP.txt
JAP_nashimoto_morimasa,field_marshal,JAP_royal_lineage,JAP.txt
JAP_hajime_sugiyama,advisor,army_chief_drill_3,JAP.txt
JAP_hideki_tojo,advisor,army_chief_morale_2,JAP.txt
JAP_hideki_tojo,corps_commander,JAP_samurai_lineage,JAP.txt
JAP_hideki_tojo,corps_commander,brilliant_strategist,JAP.txt
JAP_hideki_tojo,corps_commander,career_officer,JAP.txt
JAP_hideki_tojo,corps_commander,infantry_officer,JAP.txt
JAP_fushimi_hiroyasu,advisor,navy_chief_naval_aviation_2,JAP.txt
JAP_osami_nagano,advisor,navy_chief_commerce_raiding_1,JAP.txt
JAP_shigetaro_shimada,advisor,navy_chief_decisive_battle_2,JAP.txt
JAP_torashiro_kawabe,advisor,air_chief_night_operations_1,JAP.txt
JAP_korechika_anami,advisor,air_chief_ground_support_1,JAP.txt
JAP_mitsuo_fuchida,advisor,air_tactical_bombing_2,JAP.txt
JAP_nishizo_tsukahara,advisor,air_naval_strike_1,JAP.txt
JAP_tateo_kato,advisor,air_air_combat_training_3,JAP.txt
JAP_matome_ugaki,advisor,navy_naval_air_defense_2,JAP.txt
JAP_chuichi_nagumo,advisor,navy_carrier_2,JAP.txt
JAP_sanzo_nosaka,advisor,communist_revolutionary,JAP.txt
JAP_kijuro_shidehara,advisor,democratic_reformer,JAP.txt
JAP_kijuro_shidehara,advisor,JAP_pacifist_baron,JAP.txt
JAP_kingoro_hashimoto,advisor,JAP_paramilitary_leader,JAP.txt
JAP_kingoro_hashimoto,corps_commander,politically_connected,JAP.txt
JAP_kingoro_hashimoto,corps_commander,militias_officer,JAP.txt
JAP_mitsumasa_yonai,advisor,silent_workhorse,JAP.txt
JAP_mitsumasa_yonai,navy_leader,gentlemanly,JAP.txt
JAP_mitsumasa_yonai,navy_leader,naval_lineage,JAP.txt
JAP_hiroshi_oshima,advisor,JAP_ambassador_to_germany,JAP.txt
JAP_chiune_sugihara,advisor,compassionate_gentleman,JAP.txt
JAP_takuo_godo,advisor,naval_architect,JAP.txt
JAP_shun_akikusa,advisor,head_of_intelligence,JAP.txt
JAP_taketora_ogata,advisor,JAP_asahi_shimbun_editor,JAP.txt
JAP_morihei_ueshiba,advisor,JAP_kaiso,JAP.txt
JAP_takahashi_korekiyo,advisor,JAP_financial_genius,JAP.txt
JAP_naoki_hoshino,advisor,FRA_national_syndicalist,JAP.txt
JAP_fukumoto_kazuo,advisor,JAP_marxist_theoretician,JAP.txt
JAP_koichi_kido,advisor,JAP_lord_keeper_of_the_privy_seal,JAP.txt
JAP_shigenori_togo,advisor,JAP_minister_for_greater_east_asia,JAP.txt
JAP_nissho_inoue,advisor,JAP_radical_nichiren_preacher,JAP.txt
JAP_bin_akao,advisor,JAP_pan_asianist_national_socialist,JAP.txt
JAP_yukio_ozaki,advisor,JAP_god_of_constitutional_politics,JAP.txt
JAP_toyama_mitsuru,advisor,JAP_shadow_shogun,JAP.txt
JAP_hajime_kawakami,advisor,socialist_economist,JAP.txt
JAP_osamu_shimomura,advisor,liberal_economist,JAP.txt
JAP_heisuke_yanagawa,advisor,JAP_state_shinto_advocate,JAP.txt
JAP_heisuke_yanagawa,advisor,army_regrouping_2,JAP.txt
JAP_yosuke_matsuoka,advisor,JAP_south_manchuria_railway_president,JAP.txt
JAP_genki_abe,advisor,JAP_tokko_chief,JAP.txt
JAP_nobusuke_kishi,advisor,JAP_showa_no_youkai,JAP.txt
JAP_masatoshi_okochi,advisor,JAP_riken_institute_director,JAP.txt
JAP_hideo_shima,advisor,JAP_head_of_the_shinkansen_project,JAP.txt
JAP_shumei_okawa,advisor,JAP_pan_asianist_writer,JAP.txt
JAP_ichikawa_fusae,advisor,womens_rights_activist,JAP.txt
JAP_komakichi_matsuoka,advisor,COG_trade_unionist,JAP.txt
JAP_yoshio_shiga,advisor,devoted_communist,JAP.txt
JAP_hisachi_aso,advisor,resolute_social_democrat,JAP.txt
JAP_suzuki_bunji,advisor,JAP_yuakai_organizer,JAP.txt
JAP_okinori_kaya,advisor,JAP_minister_of_finance,JAP.txt
JAP_hakamada_satomi,advisor,marxist_fundamentalist,JAP.txt
JAP_koyata_iwasaki,advisor,JAP_mitsubishi_president,JAP.txt
JAP_chikuhei_nakajima,advisor,JAP_nakajima_president,JAP.txt
JAP_noboru_yamaguchi,advisor,JAP_godfather_of_the_yamaguchi_gumi,JAP.txt
JAP_yoshisuke_aikawa,advisor,JAP_nissan_president,JAP.txt
JAP_kenjiro_matsumoto,advisor,JAP_yasukawa_zaibatsu_president,JAP.txt
JAP_yoshihige_abe,advisor,IRQ_minister_of_education,JAP.txt
JAP_uzo_nishiyama,advisor,BRA_modernist_architect,JAP.txt
JAP_tsuji_jun,advisor,JAP_dadaist_nihilist,JAP.txt
JAP_hiratsuka_raicho,advisor,JAP_anarcha_feminist,JAP.txt
JAP_masamichi_royama,advisor,JAP_democratic_socialist,JAP.txt
JAP_minoru_takano,advisor,veteran_trade_unionist,JAP.txt
JAP_kojiro_fukushi,advisor,JAP_fascist_poet,JAP.txt
JAP_gotaro_ogawa,advisor,technocrat,JAP.txt
JAP_hotsumi_ozaki,advisor,HUN_stalinist_agent,JAP.txt
JAP_kozo_sasaki,advisor,JAP_kozo_the_ogre_trait,JAP.txt
JAP_giro_senoo,advisor,JAP_buddhist_socialist_trait,JAP.txt
JAP_kiichiro_hiranuma,advisor,JAP_militarist,JAP.txt
JAP_yamauchi_sachiko,advisor,JAP_expert_propaganda_artist,JAP.txt
JAP_onisaburo_deguchi,advisor,JAP_oomoto_preacher,JAP.txt
JAP_saionji_kinmochi,advisor,JAP_genro,JAP.txt
JAP_akira_kurosawa,advisor,HUN_filmmaker,JAP.txt
JAP_gempo_yamamoto,advisor,JAP_nichiren_abbot,JAP.txt
JAP_harukichi_shimoi,advisor,JAP_futurist_samurai,JAP.txt
JAP_wakatsuki_reijiro,advisor,JAP_scholarly_ashigaru,JAP.txt
JAP_shinji_sogo,advisor,JAP_JNR_president,JAP.txt
JAP_jotaro_watanabe,advisor,army_artillery_2,JAP.txt
JAP_toyoaki_horiuchi,advisor,army_commando_2,JAP.txt
JAP_random_general_1,corps_commander,JAP_communist_sympathizer,JAP.txt
JAP_random_general_1,corps_commander,trickster,JAP.txt
JAP_random_general_2,corps_commander,JAP_communist_sympathizer,JAP.txt
JAP_random_general_2,corps_commander,trait_mountaineer,JAP.txt
JAP_random_general_2,corps_commander,trait_cautious,JAP.txt
JAP_random_general_3,corps_commander,JAP_communist_sympathizer,JAP.txt
JAP_random_general_3,corps_commander,trait_reckless,JAP.txt
JAP_random_general_3,corps_commander,politically_connected,JAP.txt
JOR_abdullah_bin_al_hussein,country_leader,JOR_emir_of_transjordan,JOR.txt
KAR_ukki_vainamoinen,country_leader,grandpa_vainamoinen,KAR.txt
KAR_jalmari_takkinen,country_leader,tribal_warrior,KAR.txt
KAR_jalmari_takkinen,corps_commander,commando,KAR.txt
KAR_jalmari_takkinen,corps_commander,winter_specialist,KAR.txt
KAR_jalmari_takkinen,corps_commander,ranger,KAR.txt
KAZ_awt,advisor,air_warfare_theorist,KAZ.txt
KAZ_acd2,advisor,army_chief_defensive_2,KAZ.txt
KAZ_nt,advisor,naval_theorist,KAZ.txt
KAZ_aco2,advisor,army_chief_organizational_2,KAZ.txt
KAZ_acas,advisor,air_close_air_support_2,KAZ.txt
KAZ_acr,advisor,air_chief_reform_2,KAZ.txt
KAZ_mt,advisor,military_theorist,KAZ.txt
KAZ_stc,advisor,smooth_talking_charmer,KAZ.txt
KAZ_aa2,advisor,army_armored_2,KAZ.txt
