idea_key,slot,is_law,cost,removal_cost,is_default,source_file
HUN_hungarian_national_defense_association_horthyist,country,no,,,no,hungary.txt
HUN_hungarian_national_defense_association_turan_hunters,country,no,,,no,hungary.txt
HUN_hungarian_national_defense_association_horthyist_turan_hunters,country,no,,,no,hungary.txt
HUN_hungarian_national_defense_association_greenshirts_turan_hunters,country,no,,,no,hungary.txt
HUN_hungarian_national_defense_association_cracked_down,country,no,,,no,hungary.txt
HUN_levente_associations,country,no,,,no,hungary.txt
HUN_levente_associations_secret_rearmament,country,no,,,no,hungary.txt
HUN_levente_associations_act_of_defense,country,no,,,no,hungary.txt
HUN_levente_associations_act_of_defense_and_secret_rearmament,country,no,,,no,hungary.txt
HABSBURG_an_imperium_restored,country,no,,,no,hungary.txt
HABSBURG_imperial_integration,country,no,,,no,hungary.txt
HUN_low_popular_support,country,no,,,no,hungary.txt
HUN_the_volksbund_idea,country,no,,,no,hungary.txt
HUN_volksbund_good,country,no,,,no,hungary.txt
HUN_horthyist_royal_guard,country,no,,,no,hungary.txt
HUN_horthyist_royal_guard_and_paramilitary,country,no,,,no,hungary.txt
HUN_combined_warfare_effort_idea,country,no,,,no,hungary.txt
HUN_ward_against_extremism_idea,country,no,,,no,hungary.txt
HUN_the_cult_of_arpad_idea,country,no,,,no,hungary.txt
HUN_militarized_diasporas,country,no,,,no,hungary.txt
HUN_mobile_army_efforts_idea,country,no,,,no,hungary.txt
HUN_tribal_consolidation_revived,country,no,,,no,hungary.txt
HUN_royalist_education,country,no,,,no,hungary.txt
HUN_scientist_influx_idea,country,no,,,no,hungary.txt
HUN_forceful_industrial_revitalization,country,no,,,no,hungary.txt
HUN_revaluing_the_pengo,country,no,,,no,hungary.txt
HUN_hungarian_autarky_idea,country,no,,,no,hungary.txt
HUN_agrarian_tradition,country,no,,,no,hungary.txt
HUN_urbanization_efforts,country,no,,,no,hungary.txt
HUN_rapid_army_expansion,country,no,,,no,hungary.txt
HUN_hungarian_gendarmerie,country,no,,,no,hungary.txt
HUN_hungarian_gendarmerie_hussars,country,no,,,no,hungary.txt
HUN_wuw_interventionism,country,no,,,no,hungary.txt
HUN_recon_airplane_focus,country,no,,,no,hungary.txt
HUN_rapid_army_groups_idea,country,no,,,no,hungary.txt
wuw_HUN_assault_gun_focus_idea,country,no,,,no,hungary.txt
HUN_pan_ugric_volunteer_force,country,no,,,no,hungary.txt
HUN_restricted_voting_rights,country,no,,,no,hungary.txt
HUN_crackdown_on_extremism,country,no,,,no,hungary.txt
HUN_power_to_the_regent_idea,country,no,,,no,hungary.txt
HUN_more_power_to_the_regent_idea,country,no,,,no,hungary.txt
HUN_turul_association_idea,country,no,,,no,hungary.txt
HUN_old_hungary_reclaimed,country,no,,,no,hungary.txt
HUN_the_rakosi_battalion_idea,country,no,,,no,hungary.txt
HUN_promoted_hungarianism,country,no,,,no,hungary.txt
HUN_promises_of_peace,country,no,,,no,hungary.txt
HUN_bastion_of_catholicism,country,no,,,no,hungary.txt
HUN_roman_catholic_society_idea,country,no,,,no,hungary.txt
HUN_hungarian_life_movement_idea,country,no,,,no,hungary.txt
HUN_arrow_cross_idea,country,no,,,no,hungary.txt
HUN_heirs_of_the_huns_idea,country,no,,,no,hungary.txt
HUN_supporting_carlists,country,no,,,no,hungary.txt
HUN_a_multi_ethnic_empire,country,no,,,no,hungary.txt
HUN_revenge_for_brusilov_idea,country,no,,,no,hungary.txt
HUN_denounce_bolshevism_idea,country,no,,,no,hungary.txt
HUN_payments_from_hungary_idea,country,no,,,no,hungary.txt
HUN_apostolic_kingdom_idea,country,no,,,no,hungary.txt
HUN_resurgent_communist_party_idea,country,no,,,no,hungary.txt
HUN_salami_slicing_tactics_idea,country,no,,,no,hungary.txt
wuw_HUN_the_hungarian_red_army,country,no,,,no,hungary.txt
wuw_HUN_the_hungarian_red_army_suppression,country,no,,,no,hungary.txt
HUN_socialist_economy_idea,country,no,,,no,hungary.txt
HUN_socialist_economy_idea_2,country,no,,,no,hungary.txt
HUN_socialist_revanchist_sentiment,country,no,,,no,hungary.txt
HUN_goulash_communism_idea,country,no,,,no,hungary.txt
HUN_soviet_cooperation_programmes,country,no,,,no,hungary.txt
HUN_state_protection_authority_ns,country,no,,-1,no,hungary.txt
HUN_state_protection_authority_ns_vanilla,country,no,,-1,no,hungary.txt
HUN_great_bulwark_against_the_west_ns,country,no,,-1,no,hungary.txt
HUN_promoting_entrepreneurship,country,no,,,no,hungary.txt
HUN_the_dragon_movement_idea,country,no,,,no,hungary.txt
HUN_war_preparation,country,no,,,no,hungary.txt
HUN_hungarian_monarchy,country,no,,,no,hungary.txt
HUN_hungarian_monarchy_2,country,no,,,no,hungary.txt
HUN_hungarian_monarchy_nice,country,no,,,no,hungary.txt
HUN_hungarian_monarchy_fascist_king,country,no,,,no,hungary.txt
HUN_hungarian_monarchy_resored_habsburgs,country,no,,,no,hungary.txt
HUN_hungarian_monarchy_resored_habsburgs_otto,country,no,,,no,hungary.txt
HUN_hungarian_monarchy_democratic,country,no,,,no,hungary.txt
HUN_hungarian_monarchy_nice_democratic,country,no,,,no,hungary.txt
HUN_hungarian_monarchy_fascism,country,no,,,no,hungary.txt
HUN_his_majestys_government,country,no,,,no,hungary.txt
HUN_hungarian_monarchy_nice_democratic_2,country,no,,,no,hungary.txt
HUN_habsburg_restored,country,no,,,no,hungary.txt
HUN_charles_v,country,no,,,no,hungary.txt
HUN_dynastic_ties,country,no,,,no,hungary.txt
HUN_strengthen_fascists,country,no,,,no,hungary.txt
HUN_interventionism,country,no,,,no,hungary.txt
HUN_interventionism_2,country,no,,,no,hungary.txt
HUN_interventionism_communism,country,no,,,no,hungary.txt
HUN_the_hungarian_red_army,country,no,,,no,hungary.txt
HUN_secret_rearmament,country,no,,,no,hungary.txt
HUN_invite_foreign_investors,country,no,,,no,hungary.txt
HUN_indigenous_designs,country,no,,,no,hungary.txt
HUN_license_foreign,country,no,,,no,hungary.txt
HUN_naval_warfare,country,no,,,no,hungary.txt
HUN_assault_gun_focus,country,no,,,no,hungary.txt
HUN_crossley_motors,tank_manufacturer,no,,,no,hungary.txt
HUN_mavag_assault_guns,tank_manufacturer,no,,,no,hungary.txt
HUN_hti_turan,tank_manufacturer,no,,,no,hungary.txt
HUN_henschel,tank_manufacturer,no,,,no,hungary.txt
HUN_fiat,tank_manufacturer,no,,,no,hungary.txt
mw_aircraft,aircraft_manufacturer,no,,,no,hungary.txt
mavag_aircraft,aircraft_manufacturer,no,,,no,hungary.txt
HUN_mrt_aircraft,aircraft_manufacturer,no,,,no,hungary.txt
HUN_ganz_danubius,naval_manufacturer,no,150,10,no,hungary.txt
HUN_obudai_hajogyar,naval_manufacturer,no,150,10,no,hungary.txt
HUN_mavag,industrial_concern,no,,,no,hungary.txt
HUN_orion,industrial_concern,no,,,no,hungary.txt
HUN_mav,industrial_concern,no,,,no,hungary.txt
HUN_maort,industrial_concern,no,,,no,hungary.txt
HUN_femaru_fegyver_es_gepgyar,materiel_manufacturer,no,150,10,no,hungary.txt
HUN_danuvia_inf,materiel_manufacturer,no,,,no,hungary.txt
HUN_mwg_raba,materiel_manufacturer,no,,,no,hungary.txt
HUN_rheinmetall,materiel_manufacturer,no,,,no,hungary.txt
ICE_travel_guide,hidden_ideas,no,,-1,no,iceland.txt
ICE_general_strike,country,no,,-1,no,iceland.txt
ICE_international_brigades,country,no,,-1,no,iceland.txt
ICE_dissent_in_the_working_class,country,no,,-1,no,iceland.txt
ICE_christian_x,country,no,,-1,no,iceland.txt
ICE_the_icelandic_economy_modifier_fake_idea,country,no,,-1,no,iceland.txt
ICE_christian_x_worse,country,no,,-1,no,iceland.txt
ICE_knud_i,country,no,,-1,no,iceland.txt
ICE_marine_corps,country,no,,-1,no,iceland.txt
ICE_conscription_idea,country,no,,-1,no,iceland.txt
ICE_professional_army_idea,country,no,,-1,no,iceland.txt
ICE_civil_defence_organization,country,no,,-1,no,iceland.txt
ICE_thungur_hnifur,country,no,,-1,no,iceland.txt
ICE_thungur_hnifur_para,country,no,,-1,no,iceland.txt
ICE_thungur_hnifur_mountaineer,country,no,,-1,no,iceland.txt
ICE_thungur_hnifur_marines,country,no,,-1,no,iceland.txt
ICE_home_defence_corps,country,no,,-1,no,iceland.txt
ICE_civilian_fleet,country,no,,-1,no,iceland.txt
ICE_fishing_industry,country,no,,-1,no,iceland.txt
ICE_fishing_industry_2,country,no,,-1,no,iceland.txt
ICE_compensation_purchase_idea,country,no,,-1,no,iceland.txt
ICE_compensation_sale_idea,country,no,,-1,no,iceland.txt
ICE_greyshirts,country,no,,-1,no,iceland.txt
ICE_hosting_american_soldiers,country,no,,-1,no,iceland.txt
ICE_viking_spirit,country,no,,-1,no,iceland.txt
ICE_viking_spirit_odin,country,no,,-1,no,iceland.txt
ICE_viking_spirit_thor,country,no,,-1,no,iceland.txt
ICE_viking_spirit_aegir,country,no,,-1,no,iceland.txt
ICE_viking_spirit_fenrir,country,no,,-1,no,iceland.txt
ICE_viking_spirit_freja,country,no,,-1,no,iceland.txt
ICE_viking_spirit_odin_thor,country,no,,-1,no,iceland.txt
ICE_viking_spirit_odin_aegir,country,no,,-1,no,iceland.txt
ICE_viking_spirit_odin_fenrir,country,no,,-1,no,iceland.txt
ICE_viking_spirit_odin_freja,country,no,,-1,no,iceland.txt
ICE_viking_spirit_aegir_thor,country,no,,-1,no,iceland.txt
ICE_viking_spirit_fenrir_thor,country,no,,-1,no,iceland.txt
ICE_viking_spirit_freja_thor,country,no,,-1,no,iceland.txt
ICE_viking_spirit_aegir_fenrir,country,no,,-1,no,iceland.txt
ICE_viking_spirit_aegir_freja,country,no,,-1,no,iceland.txt
ICE_viking_spirit_freja_fenrir,country,no,,-1,no,iceland.txt
ICE_viking_spirit_odin_thor_aegir,country,no,,-1,no,iceland.txt
ICE_viking_spirit_odin_thor_fenrir,country,no,,-1,no,iceland.txt
ICE_viking_spirit_odin_thor_freja,country,no,,-1,no,iceland.txt
ICE_viking_spirit_aegir_thor_freja,country,no,,-1,no,iceland.txt
ICE_viking_spirit_aegir_thor_fenrir,country,no,,-1,no,iceland.txt
ICE_viking_spirit_aegir_odin_fenrir,country,no,,-1,no,iceland.txt
ICE_viking_spirit_aegir_odin_freja,country,no,,-1,no,iceland.txt
ICE_viking_spirit_aegir_fenrir_freja,country,no,,-1,no,iceland.txt
ICE_viking_spirit_odin_fenrir_freja,country,no,,-1,no,iceland.txt
ICE_viking_spirit_thor_fenrir_freja,country,no,,-1,no,iceland.txt
ICE_viking_spirit_odin_thor_aegir_fenrir,country,no,,-1,no,iceland.txt
ICE_viking_spirit_odin_thor_aegir_freja,country,no,,-1,no,iceland.txt
ICE_viking_spirit_odin_thor_freja_fenrir,country,no,,-1,no,iceland.txt
ICE_viking_spirit_odin_freja_aegir_fenrir,country,no,,-1,no,iceland.txt
ICE_viking_spirit_freja_thor_aegir_fenrir,country,no,,-1,no,iceland.txt
ICE_viking_spirit_odin_freja_thor_aegir_fenrir,country,no,,-1,no,iceland.txt
ICE_viking_spirit_modern_yggdrasil,country,no,,-1,no,iceland.txt
ICE_esso,industrial_concern,no,,,no,iceland.txt
ICE_eimskip,industrial_concern,no,,,no,iceland.txt
ICE_vifilfell,industrial_concern,no,,,no,iceland.txt
ICE_siemens,industrial_concern,no,,,no,iceland.txt
ICE_landsvirkjun,industrial_concern,no,,,no,iceland.txt
ICE_aalborg_portland,industrial_concern,no,,,no,iceland.txt
IRQ_golden_square,country,no,,-1,no,iraq.txt
IRQ_golden_square_strong,country,no,,-1,no,iraq.txt
IRQ_anglo_iraqi_treaty,country,no,,-1,no,iraq.txt
IRQ_anglo_iraqi_oil_company,country,no,,-1,no,iraq.txt
IRQ_agrarian_society,country,no,,-1,no,iraq.txt
IRQ_agrarian_society_2,country,no,,-1,no,iraq.txt
IRQ_agrarian_society_3,country,no,,-1,no,iraq.txt
IRQ_agrarian_society_4,country,no,,-1,no,iraq.txt
IRQ_artisans_society_trade_union_idea,country,no,,-1,no,iraq.txt
IRQ_appeasing_the_local_tribes_idea,country,no,,-1,no,iraq.txt
IRQ_iraq_currency_board_idea,country,no,,-1,no,iraq.txt
IRQ_iraq_currency_board_idea_2,country,no,,-1,no,iraq.txt
IRQ_iraq_currency_board_idea_3,country,no,,-1,no,iraq.txt
IRQ_iraq_currency_board_idea_4,country,no,,-1,no,iraq.txt
IRQ_strenghtened_the_dinar,country,no,,-1,no,iraq.txt
IRQ_foreign_industrial_monopolies,country,no,,-1,no,iraq.txt
IRQ_export_economy_idea,country,no,,-1,no,iraq.txt
IRQ_armed_tribes_idea,country,no,,-1,no,iraq.txt
IRQ_al_muthanna_club_idea,country,no,,-1,no,iraq.txt
IRQ_iraqi_al_futuwwa_idea,country,no,,-1,no,iraq.txt
IRQ_iraqi_al_futuwwa_no_fascism_idea,country,no,,-1,no,iraq.txt
IRQ_scavenging_tactics_idea,country,no,,-1,no,iraq.txt
IRQ_GER_attack_bonus,country,no,,-1,no,iraq.txt
IRQ_ITA_attack_bonus,country,no,,-1,no,iraq.txt
IRQ_ENG_attack_bonus,country,no,,-1,no,iraq.txt
IRQ_USA_attack_bonus,country,no,,-1,no,iraq.txt
IRQ_generic_attack_bonus,country,no,,-1,no,iraq.txt
IRQ_generic_attack_bonus_axis,country,no,,-1,no,iraq.txt
IRQ_pan_arab_crackdown,country,no,,-1,no,iraq.txt
IRQ_anglo_iraqi_mutual_defense_agreement,country,no,,-1,no,iraq.txt
KUR_rejected_ankara_treaty,country,no,,-1,no,iraq.txt
KUR_united_idea,country,no,,-1,no,iraq.txt
IRQ_rally_the_arab_world_idea,country,no,,-1,no,iraq.txt
IRQ_command_of_the_faithful,country,no,,-1,no,iraq.txt
IRQ_regent_idea,country,no,,-1,no,iraq.txt
IRQ_recovering_from_forceful_industrialization,country,no,,-1,no,iraq.txt
IRQ_peshmerga_idea,country,no,,-1,no,iraq.txt
IRQ_effectivizing_our_production_line,country,no,,,no,iraq.txt
IRQ_trade_unions_allowed,country,no,,,no,iraq.txt
IRQ_state_company_for_cement_idea,country,no,,,no,iraq.txt
IRQ_state_company_of_cotton_industries_idea,country,no,,,no,iraq.txt
SAU_refining_the_national_identity_idea,country,no,,,no,iraq.txt
OMA_modernization_initiatives_idea,country,no,,,no,iraq.txt
IRQ_state_railways_company,industrial_concern,no,,,no,iraq.txt
IRQ_state_company_for_iron_and_steel,industrial_concern,no,,,no,iraq.txt
IRQ_iraq_petrolium_company,industrial_concern,no,,,no,iraq.txt
IRQ_british_overseas_airway_corporation,industrial_concern,no,,,no,iraq.txt
IRQ_nairn_transport_company,industrial_concern,no,,,no,iraq.txt
ITA_hidden_research_penalties_ns,hidden_ideas,no,,-1,no,italy.txt
ITA_hidden_arty_production_ns,hidden_ideas,no,,-1,no,italy.txt
ITA_hidden_tankettes_ns,hidden_ideas,no,,-1,no,italy.txt
ITA_hidden_spg_production_ns,hidden_ideas,no,,-1,no,italy.txt
ITA_hidden_ferrea_mole_ns,hidden_ideas,no,,-1,no,italy.txt
ITA_hidden_standardization_ns,hidden_ideas,no,,-1,no,italy.txt
ITA_hidden_specialization_ns,hidden_ideas,no,,-1,no,italy.txt
ITA_hidden_light_cruisers_production_ns,hidden_ideas,no,,-1,no,italy.txt
ITA_hidden_heavy_cruisers_production_ns,hidden_ideas,no,,-1,no,italy.txt
ITA_hidden_deck_conversion_production_ns,hidden_ideas,no,,-1,no,italy.txt
ITA_fake_colonial_police_law,hidden_ideas,no,,-1,no,italy.txt
ITA_aggressive_policy_in_ethiopia,hidden_ideas,no,,-1,no,italy.txt
ITA_hidden_railway_gun_production_ns,hidden_ideas,no,,-1,no,italy.txt
ITA_hidden_super_heavy_aircraft_ns,hidden_ideas,no,,-1,no,italy.txt
ITA_hidden_super_heavy_tank_ns,hidden_ideas,no,,-1,no,italy.txt
ITA_hidden_super_heavy_bb_ns,hidden_ideas,no,,-1,no,italy.txt
ITA_hidden_european_democracies_ns,hidden_ideas,no,,-1,no,italy.txt
ITA_italo_balbo_traits,hidden_ideas,no,,-1,no,italy.txt
vittoria_mutilata,country,no,,-1,no,italy.txt
ITA_german_millitary_cooperation_focus,country,no,,-1,no,italy.txt
ITA_iri_fake_ns,country,no,,-1,no,italy.txt
ITA_re_fake_ns,country,no,,-1,no,italy.txt
vittorio_emanuele,country,no,,-1,no,italy.txt
vittorio_emanuele_emperor_of_ethiopia,country,no,,-1,no,italy.txt
vittorio_emanuele_king_of_albania,country,no,,-1,no,italy.txt
vittorio_emanuele_albania_ethiopia,country,no,,-1,no,italy.txt
umberto_idea,country,no,,-1,no,italy.txt
ITA_offensive_in_ethiopia,country,no,,-1,no,italy.txt
ITA_logistics_in_ethiopia,country,no,,-1,no,italy.txt
ITA_stockpiling_fuel,country,no,,-1,no,italy.txt
ITA_foggia_farm_fields,country,no,,-1,no,italy.txt
ITA_hardened_irregular_bands,country,no,,-1,no,italy.txt
ITA_servizio_informazione_militare_ns,country,no,,-1,no,italy.txt
ITA_servizio_informazione_militare_ns_vanilla,country,no,,-1,no,italy.txt
ITA_servizio_informazione_militare_banda_carita,country,no,,-1,no,italy.txt
ITA_servizio_informazione_militare_banda_koch,country,no,,-1,no,italy.txt
ITA_devaluated_lira,country,no,,-1,no,italy.txt
ITA_battaglia_del_grano,country,no,,-1,no,italy.txt
ITA_battaglia_per_la_terra,country,no,,-1,no,italy.txt
ITA_battaglia_per_la_nascite,country,no,,-1,no,italy.txt
ITA_camicie_nere,country,no,,-1,no,italy.txt
ITA_camicie_nere_strengthened,country,no,,-1,no,italy.txt
ITA_camicie_nere_milizia_coloniale,country,no,,-1,no,italy.txt
ITA_camicie_nere_full,country,no,,-1,no,italy.txt
ITA_italian_irredentism_ns,country,no,,-1,no,italy.txt
ITA_bandits_war,country,no,,-1,no,italy.txt
ITA_bandits_war_no_lar,country,no,,-1,no,italy.txt
ITA_the_eastern_threat_ns,country,no,,-1,no,italy.txt
ITA_pact_of_steel,country,no,,-1,no,italy.txt
ITA_aviazione_legionaria,country,no,,-1,no,italy.txt
ITA_sold_obsolete_escort_ships_ns,country,no,,-1,no,italy.txt
ITA_strengthened_heavy_industry,country,no,,-1,no,italy.txt
ITA_strengthened_the_army,country,no,,-1,no,italy.txt
ITA_disgruntlement_in_the_army,country,no,,-1,no,italy.txt
ITA_efficient_supply_lines,country,no,,-1,no,italy.txt
ITA_efficient_supply_lines_lion_version,country,no,,-1,no,italy.txt
ITA_fuel_reserves,country,no,,-1,no,italy.txt
ITA_fuel_reserves_lion_version,country,no,,-1,no,italy.txt
ITA_strengthened_the_airforce,country,no,,-1,no,italy.txt
ITA_strengthened_the_airforce_lion_version,country,no,,-1,no,italy.txt
ITA_disgruntlement_in_the_airforce,country,no,,-1,no,italy.txt
ITA_expanded_intelligence_service_basic,country,no,,-1,no,italy.txt
ITA_expanded_intelligence_service_basic_lion_version,country,no,,-1,no,italy.txt
ITA_expanded_intelligence_service_cryptology_department,country,no,,-1,no,italy.txt
ITA_expanded_intelligence_service_cryptology_department_lion_version,country,no,,-1,no,italy.txt
ITA_expanded_intelligence_service_army_department,country,no,,-1,no,italy.txt
ITA_expanded_intelligence_service_army_department_lion_version,country,no,,-1,no,italy.txt
ITA_expanded_intelligence_service_anti_partisan,country,no,,-1,no,italy.txt
ITA_expanded_intelligence_service_anti_partisan_lion_version,country,no,,-1,no,italy.txt
ITA_expanded_intelligence_service_passive_defense,country,no,,-1,no,italy.txt
ITA_expanded_intelligence_service_passive_defense_lion_version,country,no,,-1,no,italy.txt
ITA_bolstered_political_cabinet,country,no,,-1,no,italy.txt
ITA_bolstered_political_cabinet_lion_version,country,no,,-1,no,italy.txt
ITA_bolstered_military_high_command,country,no,,-1,no,italy.txt
ITA_bolstered_military_high_command_lion_version,country,no,,-1,no,italy.txt
ITA_all_within_the_state_ns,country,no,,-1,no,italy.txt
ITA_gappisti_ns,country,no,,-1,no,italy.txt
ITA_anti_partisan_measures_ns,country,no,,-1,no,italy.txt
ITA_grande_rivolta_rurale_ns,country,no,,-1,no,italy.txt
ITA_liberation_or_death_ns,country,no,,-1,no,italy.txt
ITA_independence_war,country,no,,-1,no,italy.txt
ITA_nuclear_research,country,no,,-1,no,italy.txt
ITA_political_reforms,country,no,,-1,no,italy.txt
ITA_political_reforms_intelligence,country,no,,-1,no,italy.txt
ITA_political_reforms_intelligence_no_lar,country,no,,-1,no,italy.txt
ITA_political_reforms_monarchist,country,no,,-1,no,italy.txt
ITA_setting_course_ns,country,no,,-1,no,italy.txt
ITA_papal_support,country,no,,-1,no,italy.txt
ITA_papal_support_agents,country,no,,-1,no,italy.txt
ITA_papal_support_agents_no_lar,country,no,,-1,no,italy.txt
ITA_papal_support_strengthened,country,no,,-1,no,italy.txt
ITA_papal_support_strengthened_no_lar,country,no,,-1,no,italy.txt
ITA_papal_state,country,no,,-1,no,italy.txt
ITA_papal_state_no_lar,country,no,,-1,no,italy.txt
ITA_papal_state_deus_vult,country,no,,-1,no,italy.txt
ITA_papal_state_deus_vult_no_lar,country,no,,-1,no,italy.txt
ITA_papal_state_catholic_dominion,country,no,,-1,no,italy.txt
ITA_papal_state_catholic_dominion_no_lar,country,no,,-1,no,italy.txt
ITA_cooperation_of_the_bourgeoisie,country,no,,-1,no,italy.txt
ITA_seizing_old_equipment,country,no,,-1,no,italy.txt
ITA_the_garibaldi_legion_ns,country,no,,-1,no,italy.txt
ITA_gruppi_di_difesa_della_donna_ns,country,no,,-1,no,italy.txt
ITA_gruppi_di_difesa_della_donna_ns_no_lar,country,no,,-1,no,italy.txt
ITA_banda_carita_non_la_resistance,country,no,,-1,no,italy.txt
ITA_ALB_italian_settlers,country,no,,-1,no,italy.txt
ITA_dodecanese_treaty_idea,country,no,,-1,no,italy.txt
ITA_alpine_defense,country,no,,-1,no,italy.txt
ITA_italys_destiny_idea,country,no,,-1,no,italy.txt
ITA_vento_aureo,country,no,,-1,no,italy.txt
ITA_political_commissars,country,no,,-1,no,italy.txt
ITA_disgruntled_military,country,no,,-1,no,italy.txt
ITA_empowered_carabinieri,country,no,,-1,no,italy.txt
ITA_defense_against_capitalism,country,no,,-1,no,italy.txt
ITA_the_fight_against_stalinism,country,no,,-1,no,italy.txt
ITA_italian_confederation_leader,country,no,,-1,no,italy.txt
ITA_italian_confederation_leader_improved,country,no,,-1,no,italy.txt
ITA_italian_confederation_member,country,no,,-1,no,italy.txt
ITA_italian_confederation_member_improved,country,no,,-1,no,italy.txt
ITA_aiding_the_spanish_republic,country,no,,-1,no,italy.txt
ITA_scientific_cooperation_ns,country,no,,-1,no,italy.txt
ITA_anti_fascist_fervor,country,no,,-1,no,italy.txt
ITA_anti_fascist_agents,country,no,,-1,no,italy.txt
ITA_socialist_cooperation,country,no,,-1,no,italy.txt
ITA_socialist_cooperation_improved,country,no,,-1,no,italy.txt
ITA_test,country,no,,-1,no,italy.txt
ITA_shadow_of_mussolini,country,no,,-1,no,italy.txt
ITA_divino_duce_1,country,no,,-1,no,italy.txt
ITA_divino_duce_2,country,no,,-1,no,italy.txt
ITA_italian_hegemony_master_1,country,no,,-1,no,italy.txt
ITA_italian_hegemony_master_2,country,no,,-1,no,italy.txt
ITA_italian_hegemony_master_3,country,no,,-1,no,italy.txt
ITA_italian_hegemony_subjects,country,no,,-1,no,italy.txt
ITA_prioritizing_the_military,country,no,,,no,italy.txt
ITA_impero_italiano,country,no,,-1,no,italy.txt
ITA_italia_irredenta_achieved,country,no,,-1,no,italy.txt
AOI_africa_orientale_italiana_idea,country,no,,-1,no,italy.txt
ITA_army_of_africa_disheartened_idea,country,no,,-1,no,italy.txt
ITA_public_questions_war_effort_idea_fascism,country,no,,-1,no,italy.txt
ITA_public_questions_war_effort_idea_democratic,country,no,,-1,no,italy.txt
ITA_public_questions_war_effort_idea_communism,country,no,,-1,no,italy.txt
ITA_public_questions_war_effort_idea_neutrality,country,no,,-1,no,italy.txt
fiat,tank_manufacturer,no,,,no,italy.txt
ITA_fiat_improved,tank_manufacturer,no,,,no,italy.txt
crda,naval_manufacturer,no,,,no,italy.txt
ITA_crda_improved,naval_manufacturer,no,,,no,italy.txt
ITA_cantiere_oto,naval_manufacturer,no,,,no,italy.txt
ITA_cantiere_oto_improved,naval_manufacturer,no,,,no,italy.txt
ITA_navalmeccanica,naval_manufacturer,no,,,no,italy.txt
ITA_navalmeccanica_improved,naval_manufacturer,no,,,no,italy.txt
ITA_cantiere_navale_di_ancona,naval_manufacturer,no,,,no,italy.txt
ITA_cantiere_navale_di_ancona_improved,naval_manufacturer,no,,,no,italy.txt
ITA_cantieri_navali_tosi,naval_manufacturer,no,,,no,italy.txt
ITA_cantieri_navali_tosi_improved,naval_manufacturer,no,,,no,italy.txt
macchi,aircraft_manufacturer,no,,,no,italy.txt
ITA_macchi_improved,aircraft_manufacturer,no,,,no,italy.txt
savoia_marchetti,aircraft_manufacturer,no,,,no,italy.txt
ITA_savoia_marchetti_improved,aircraft_manufacturer,no,,,no,italy.txt
caproni,aircraft_manufacturer,no,,,no,italy.txt
ITA_caproni_improved,aircraft_manufacturer,no,,,no,italy.txt
piaggio,aircraft_manufacturer,no,,,no,italy.txt
ITA_piaggio_improved,aircraft_manufacturer,no,,,no,italy.txt
ITA_imam,aircraft_manufacturer,no,,,no,italy.txt
ITA_imam_improved,aircraft_manufacturer,no,,,no,italy.txt
ITA_crda_cant,aircraft_manufacturer,no,75,,no,italy.txt
ITA_crda_cant_improved,aircraft_manufacturer,no,75,,no,italy.txt
ITA_fiat_aviazione,aircraft_manufacturer,no,75,,no,italy.txt
ITA_fiat_aviazione_improved,aircraft_manufacturer,no,75,,no,italy.txt
beretta,materiel_manufacturer,no,,,no,italy.txt
ITA_beretta_improved,materiel_manufacturer,no,,,no,italy.txt
lancia,materiel_manufacturer,no,,,no,italy.txt
ITA_lancia_improved,materiel_manufacturer,no,,,no,italy.txt
breda,materiel_manufacturer,no,,,no,italy.txt
ITA_breda_improved,materiel_manufacturer,no,,,no,italy.txt
ITA_brescia_arsenal,materiel_manufacturer,no,,,no,italy.txt
ITA_brescia_arsenal_improved,materiel_manufacturer,no,,,no,italy.txt
ITA_officine_meccaniche,materiel_manufacturer,no,,,no,italy.txt
ITA_ferrovie_dello_stato_italiane,industrial_concern,no,75,,no,italy.txt
ITA_agip,industrial_concern,no,,,no,italy.txt
danieli,industrial_concern,no,,,no,italy.txt
ITA_danieli_improved,industrial_concern,no,,,no,italy.txt
ITA_terni_industria_ed_elettricita,industrial_concern,no,,,no,italy.txt
ITA_terni_industria_ed_elettricita_improved,industrial_concern,no,,,no,italy.txt
ITA_italcementi,industrial_concern,no,,,no,italy.txt
ITA_italcementi_improved,industrial_concern,no,,,no,italy.txt
ITA_astaldi,industrial_concern,no,,,no,italy.txt
ITA_astaldi_improved,industrial_concern,no,,,no,italy.txt
ITA_ducati_energia,industrial_concern,no,,,no,italy.txt
ITA_ducati_energia_improved,industrial_concern,no,,,no,italy.txt
IVO_democratic_guy,political_advisor,no,,,no,ivory coast.txt
IVO_communist_guy,political_advisor,no,,,no,ivory coast.txt
IVO_fascist_guy,political_advisor,no,,,no,ivory coast.txt
IVO_pot,political_advisor,no,,,no,ivory coast.txt
IVO_coi,political_advisor,no,,,no,ivory coast.txt
IVO_stc,political_advisor,no,,,no,ivory coast.txt
IVO_aco2,army_chief,no,,,no,ivory coast.txt
IVO_acd2,army_chief,no,,,no,ivory coast.txt
IVO_acr,air_chief,no,,,no,ivory coast.txt
IVO_acgs,air_chief,no,,,no,ivory coast.txt
IVO_nccr,navy_chief,no,,,no,ivory coast.txt
IVO_ncm,navy_chief,no,,,no,ivory coast.txt
IVO_ar,high_command,no,,,no,ivory coast.txt
IVO_ai2,high_command,no,,,no,ivory coast.txt
