state_id,province_id,source_file
503,4548,503-Santa Catarina.txt
503,10405,503-Santa Catarina.txt
503,12466,503-Santa Catarina.txt
504,5200,504-Iguacu.txt
504,8224,504-Iguacu.txt
504,12951,504-Iguacu.txt
505,5115,505-Goias.txt
505,5148,505-Goias.txt
505,5208,505-Goias.txt
505,8140,505-Goias.txt
505,12959,505-Goias.txt
505,12987,505-Goias.txt
506,5146,506-Northern Chile.txt
506,5171,506-Northern Chile.txt
506,12994,506-Northern Chile.txt
506,13301,506-Northern Chile.txt
506,13302,506-Northern Chile.txt
506,13304,506-Northern Chile.txt
507,5201,507-Southern Chile.txt
507,5209,507-Southern Chile.txt
507,5215,507-Southern Chile.txt
507,8218,507-Southern Chile.txt
507,8913,507-Southern Chile.txt
508,8195,508-Argentine Northwest.txt
508,8216,508-Argentine Northwest.txt
508,13309,508-Argentine Northwest.txt
508,13310,508-Argentine Northwest.txt
509,2106,509-Gran Chaco.txt
509,2208,509-Gran Chaco.txt
509,5143,509-Gran Chaco.txt
509,5213,509-Gran Chaco.txt
509,8169,509-Gran Chaco.txt
509,8255,509-Gran Chaco.txt
509,10965,509-Gran Chaco.txt
509,10986,509-Gran Chaco.txt
51,529,51-Moselland.txt
51,587,51-Moselland.txt
51,3444,51-Moselland.txt
51,3512,51-Moselland.txt
51,3547,51-Moselland.txt
51,6469,51-Moselland.txt
51,6570,51-Moselland.txt
51,9482,51-Moselland.txt
51,9522,51-Moselland.txt
510,1449,510-Mesopotamia.txt
510,8187,510-Mesopotamia.txt
510,8238,510-Mesopotamia.txt
510,10515,510-Mesopotamia.txt
510,10943,510-Mesopotamia.txt
510,11007,510-Mesopotamia.txt
510,12453,510-Mesopotamia.txt
510,12964,510-Mesopotamia.txt
511,2179,511-Cuyo.txt
511,2215,511-Cuyo.txt
511,8215,511-Cuyo.txt
511,10964,511-Cuyo.txt
511,10992,511-Cuyo.txt
512,2149,512-Patagonia.txt
512,2199,512-Patagonia.txt
512,8192,512-Patagonia.txt
512,10935,512-Patagonia.txt
512,10981,512-Patagonia.txt
512,12306,512-Patagonia.txt
512,12321,512-Patagonia.txt
512,12349,512-Patagonia.txt
512,12982,512-Patagonia.txt
513,1126,513-Southern Algeria.txt
513,1128,513-Southern Algeria.txt
513,1141,513-Southern Algeria.txt
513,1967,513-Southern Algeria.txt
513,3991,513-Southern Algeria.txt
513,4018,513-Southern Algeria.txt
513,4150,513-Southern Algeria.txt
513,4970,513-Southern Algeria.txt
513,5053,513-Southern Algeria.txt
513,7008,513-Southern Algeria.txt
513,7033,513-Southern Algeria.txt
513,7040,513-Southern Algeria.txt
513,7149,513-Southern Algeria.txt
513,9943,513-Southern Algeria.txt
513,9960,513-Southern Algeria.txt
513,10045,513-Southern Algeria.txt
513,10059,513-Southern Algeria.txt
513,12018,513-Southern Algeria.txt
513,12020,513-Southern Algeria.txt
513,12034,513-Southern Algeria.txt
513,12888,513-Southern Algeria.txt
513,13074,513-Southern Algeria.txt
514,1043,514-North Africa.txt
514,1095,514-North Africa.txt
514,1901,514-North Africa.txt
514,1958,514-North Africa.txt
514,2049,514-North Africa.txt
514,4903,514-North Africa.txt
514,5035,514-North Africa.txt
514,5095,514-North Africa.txt
514,7041,514-North Africa.txt
514,8061,514-North Africa.txt
514,8077,514-North Africa.txt
514,8088,514-North Africa.txt
514,10731,514-North Africa.txt
514,10749,514-North Africa.txt
514,12711,514-North Africa.txt
514,12842,514-North Africa.txt
514,12849,514-North Africa.txt
515,1956,515-Central Africa.txt
515,4913,515-Central Africa.txt
515,7939,515-Central Africa.txt
515,8028,515-Central Africa.txt
515,8128,515-Central Africa.txt
515,10758,515-Central Africa.txt
515,10780,515-Central Africa.txt
515,10805,515-Central Africa.txt
515,10917,515-Central Africa.txt
516,2923,516-Northern Siberia.txt
516,2972,516-Northern Siberia.txt
516,3336,516-Northern Siberia.txt
516,4692,516-Northern Siberia.txt
516,4733,516-Northern Siberia.txt
516,4859,516-Northern Siberia.txt
516,10607,516-Northern Siberia.txt
516,10635,516-Northern Siberia.txt
516,11261,516-Northern Siberia.txt
516,11328,516-Northern Siberia.txt
516,12643,516-Northern Siberia.txt
516,13064,516-Northern Siberia.txt
517,1759,517-Victoria.txt
517,2130,517-Victoria.txt
517,2155,517-Victoria.txt
517,4776,517-Victoria.txt
517,4791,517-Victoria.txt
517,7755,517-Victoria.txt
517,7798,517-Victoria.txt
517,7811,517-Victoria.txt
517,10553,517-Victoria.txt
517,10581,517-Victoria.txt
517,10622,517-Victoria.txt
517,10637,517-Victoria.txt
517,12576,517-Victoria.txt
517,12932,517-Victoria.txt
518,2183,518-Tasmania.txt
518,2189,518-Tasmania.txt
518,5181,518-Tasmania.txt
518,5187,518-Tasmania.txt
518,10665,518-Tasmania.txt
518,12645,518-Tasmania.txt
519,1773,519-South Australia.txt
519,2219,519-South Australia.txt
519,5183,519-South Australia.txt
519,5197,519-South Australia.txt
519,5211,519-South Australia.txt
519,5225,519-South Australia.txt
519,7567,519-South Australia.txt
519,8165,519-South Australia.txt
519,8186,519-South Australia.txt
519,8220,519-South Australia.txt
519,10925,519-South Australia.txt
519,10927,519-South Australia.txt
519,12910,519-South Australia.txt
519,12918,519-South Australia.txt
519,12924,519-South Australia.txt
519,13169,519-South Australia.txt
519,13170,519-South Australia.txt
52,692,52-Wuttemberg.txt
52,707,52-Wuttemberg.txt
52,708,52-Wuttemberg.txt
52,3688,52-Wuttemberg.txt
52,3705,52-Wuttemberg.txt
52,6540,52-Wuttemberg.txt
52,6693,52-Wuttemberg.txt
52,9652,52-Wuttemberg.txt
52,9666,52-Wuttemberg.txt
52,11620,52-Wuttemberg.txt
52,11638,52-Wuttemberg.txt
52,11653,52-Wuttemberg.txt
520,1217,520-Northern Territory.txt
520,1410,520-Northern Territory.txt
520,1422,520-Northern Territory.txt
520,1431,520-Northern Territory.txt
520,1454,520-Northern Territory.txt
520,1478,520-Northern Territory.txt
520,2139,520-Northern Territory.txt
520,4415,520-Northern Territory.txt
520,4441,520-Northern Territory.txt
520,4462,520-Northern Territory.txt
520,4487,520-Northern Territory.txt
520,7457,520-Northern Territory.txt
520,7481,520-Northern Territory.txt
520,7669,520-Northern Territory.txt
520,10276,520-Northern Territory.txt
520,10288,520-Northern Territory.txt
520,10316,520-Northern Territory.txt
520,10518,520-Northern Territory.txt
520,12104,520-Northern Territory.txt
520,12246,520-Northern Territory.txt
520,12290,520-Northern Territory.txt
520,12311,520-Northern Territory.txt
520,12326,520-Northern Territory.txt
520,12339,520-Northern Territory.txt
520,12499,520-Northern Territory.txt
521,1472,521-Queensland.txt
521,1557,521-Queensland.txt
521,1570,521-Queensland.txt
521,4481,521-Queensland.txt
521,4502,521-Queensland.txt
521,4517,521-Queensland.txt
521,4530,521-Queensland.txt
521,4546,521-Queensland.txt
521,4560,521-Queensland.txt
521,4632,521-Queensland.txt
521,5227,521-Queensland.txt
521,7522,521-Queensland.txt
521,7535,521-Queensland.txt
521,7564,521-Queensland.txt
521,7566,521-Queensland.txt
521,7592,521-Queensland.txt
521,7610,521-Queensland.txt
521,7651,521-Queensland.txt
521,7666,521-Queensland.txt
521,10430,521-Queensland.txt
521,10445,521-Queensland.txt
521,10458,521-Queensland.txt
521,10460,521-Queensland.txt
521,10475,521-Queensland.txt
521,10487,521-Queensland.txt
521,11006,521-Queensland.txt
521,12308,521-Queensland.txt
521,12382,521-Queensland.txt
521,12411,521-Queensland.txt
521,12424,521-Queensland.txt
521,12451,521-Queensland.txt
522,1498,522-Western Australia.txt
522,1511,522-Western Australia.txt
522,1540,522-Western Australia.txt
522,1652,522-Western Australia.txt
522,2157,522-Western Australia.txt
522,4630,522-Western Australia.txt
522,4645,522-Western Australia.txt
522,5125,522-Western Australia.txt
522,5170,522-Western Australia.txt
522,5175,522-Western Australia.txt
522,7453,522-Western Australia.txt
522,7579,522-Western Australia.txt
522,7608,522-Western Australia.txt
522,8130,522-Western Australia.txt
522,8228,522-Western Australia.txt
522,8243,522-Western Australia.txt
522,10950,522-Western Australia.txt
522,10971,522-Western Australia.txt
522,10983,522-Western Australia.txt
522,12323,522-Western Australia.txt
523,1222,523-New Guinea.txt
523,1242,523-New Guinea.txt
523,1283,523-New Guinea.txt
523,1310,523-New Guinea.txt
523,2129,523-New Guinea.txt
523,4289,523-New Guinea.txt
523,4317,523-New Guinea.txt
523,4329,523-New Guinea.txt
523,4346,523-New Guinea.txt
523,4635,523-New Guinea.txt
523,7305,523-New Guinea.txt
523,7333,523-New Guinea.txt
523,7349,523-New Guinea.txt
523,7362,523-New Guinea.txt
523,7378,523-New Guinea.txt
523,7409,523-New Guinea.txt
523,10147,523-New Guinea.txt
523,10231,523-New Guinea.txt
523,10248,523-New Guinea.txt
523,10260,523-New Guinea.txt
523,10954,523-New Guinea.txt
523,10974,523-New Guinea.txt
523,11004,523-New Guinea.txt
523,12107,523-New Guinea.txt
523,12123,523-New Guinea.txt
523,12135,523-New Guinea.txt
523,12484,523-New Guinea.txt
523,12931,523-New Guinea.txt
523,12995,523-New Guinea.txt
524,1091,524-Taiwan.txt
524,1175,524-Taiwan.txt
524,4096,524-Taiwan.txt
524,7186,524-Taiwan.txt
524,7214,524-Taiwan.txt
524,9955,524-Taiwan.txt
524,11914,524-Taiwan.txt
524,11959,524-Taiwan.txt
524,12027,524-Taiwan.txt
524,12068,524-Taiwan.txt
525,1100,525-South Korea.txt
525,7125,525-South Korea.txt
525,7221,525-South Korea.txt
525,10036,525-South Korea.txt
526,1123,526-Okinawa.txt
526,7115,526-Okinawa.txt
526,10124,526-Okinawa.txt
526,11932,526-Okinawa.txt
527,912,527-North Korea.txt
527,1003,527-North Korea.txt
527,3912,527-North Korea.txt
527,4052,527-North Korea.txt
527,4107,527-North Korea.txt
527,6963,527-North Korea.txt
527,7070,527-North Korea.txt
527,7155,527-North Korea.txt
527,7171,527-North Korea.txt
527,9790,527-North Korea.txt
527,9795,527-North Korea.txt
527,9918,527-North Korea.txt
527,9981,527-North Korea.txt
527,10065,527-North Korea.txt
527,11828,527-North Korea.txt
527,11835,527-North Korea.txt
527,11896,527-North Korea.txt
527,11915,527-North Korea.txt
527,12040,527-North Korea.txt
528,1025,528-Nagasaki.txt
528,1158,528-Nagasaki.txt
528,4027,528-Nagasaki.txt
528,4164,528-Nagasaki.txt
528,7110,528-Nagasaki.txt
528,9950,528-Nagasaki.txt
528,10011,528-Nagasaki.txt
528,10020,528-Nagasaki.txt
528,10092,528-Nagasaki.txt
528,11925,528-Nagasaki.txt
529,1092,529-Hiroshima.txt
529,4197,529-Hiroshima.txt
529,7212,529-Hiroshima.txt
529,9968,529-Hiroshima.txt
529,10052,529-Hiroshima.txt
529,11946,529-Hiroshima.txt
529,11985,529-Hiroshima.txt
53,532,53-Oberbayern.txt
53,571,53-Oberbayern.txt
53,586,53-Oberbayern.txt
53,3299,53-Oberbayern.txt
53,3541,53-Oberbayern.txt
53,3571,53-Oberbayern.txt
53,6725,53-Oberbayern.txt
53,9515,53-Oberbayern.txt
53,9681,53-Oberbayern.txt
53,11497,53-Oberbayern.txt
530,4094,530-Tokushima.txt
530,4179,530-Tokushima.txt
530,7046,530-Tokushima.txt
530,7197,530-Tokushima.txt
530,9965,530-Tokushima.txt
530,11997,530-Tokushima.txt
530,12028,530-Tokushima.txt
531,1051,531-Osaka.txt
531,1067,531-Osaka.txt
531,1133,531-Osaka.txt
531,1136,531-Osaka.txt
531,4054,531-Osaka.txt
531,4142,531-Osaka.txt
531,7072,531-Osaka.txt
531,7113,531-Osaka.txt
531,9985,531-Osaka.txt
531,11960,531-Osaka.txt
531,12031,531-Osaka.txt
532,4069,532-Nagoya.txt
532,4172,532-Nagoya.txt
532,7087,532-Nagoya.txt
532,7157,532-Nagoya.txt
532,7187,532-Nagoya.txt
532,10100,532-Nagoya.txt
532,10125,532-Nagoya.txt
532,12072,532-Nagoya.txt
532,12097,532-Nagoya.txt
533,1063,533-Akita.txt
533,1165,533-Akita.txt
533,3848,533-Akita.txt
533,6870,533-Akita.txt
533,6873,533-Akita.txt
533,6994,533-Akita.txt
533,9807,533-Akita.txt
533,9859,533-Akita.txt
533,9865,533-Akita.txt
533,11847,533-Akita.txt
533,12056,533-Akita.txt
534,1117,534-Niigata.txt
534,9952,534-Niigata.txt
534,10015,534-Niigata.txt
534,10128,534-Niigata.txt
534,11930,534-Niigata.txt
534,11989,534-Niigata.txt
534,12007,534-Niigata.txt
535,998,535-Nagano.txt
535,7102,535-Nagano.txt
535,7217,535-Nagano.txt
535,10032,535-Nagano.txt
536,1512,536-Hokkaido.txt
536,1642,536-Hokkaido.txt
536,3962,536-Hokkaido.txt
536,4576,536-Hokkaido.txt
536,4646,536-Hokkaido.txt
536,7532,536-Hokkaido.txt
536,7595,536-Hokkaido.txt
536,10444,536-Hokkaido.txt
536,10512,536-Hokkaido.txt
536,12352,536-Hokkaido.txt
536,12421,536-Hokkaido.txt
536,12493,536-Hokkaido.txt
537,1322,537-South Sakhalin.txt
537,1820,537-South Sakhalin.txt
537,12446,537-South Sakhalin.txt
538,988,538-Cameroun.txt
538,7219,538-Cameroun.txt
538,7931,538-Cameroun.txt
538,8048,538-Cameroun.txt
538,10071,538-Cameroun.txt
538,10883,538-Cameroun.txt
538,10951,538-Cameroun.txt
538,12741,538-Cameroun.txt
538,12824,538-Cameroun.txt
539,5139,539-Gabon.txt
539,8207,539-Gabon.txt
539,10948,539-Gabon.txt
539,13210,539-Gabon.txt
54,561,54-Bayreuth.txt
54,3474,54-Bayreuth.txt
54,6421,54-Bayreuth.txt
54,6594,54-Bayreuth.txt
54,9416,54-Bayreuth.txt
54,9557,54-Bayreuth.txt
54,9572,54-Bayreuth.txt
54,11404,54-Bayreuth.txt
54,11417,54-Bayreuth.txt
54,11529,54-Bayreuth.txt
54,11544,54-Bayreuth.txt
54,13116,54-Bayreuth.txt
540,5158,540-Angola.txt
540,7548,540-Angola.txt
540,8219,540-Angola.txt
540,8248,540-Angola.txt
540,12981,540-Angola.txt
540,13371,540-Angola.txt
540,13373,540-Angola.txt
541,2207,541-South West Africa.txt
541,4879,541-South West Africa.txt
541,7770,541-South West Africa.txt
542,1580,542-Bechuana Land.txt
542,8214,542-Bechuana Land.txt
542,10525,542-Bechuana Land.txt
542,12940,542-Bechuana Land.txt
542,12963,542-Bechuana Land.txt
543,2200,543-Madagascar.txt
543,5128,543-Madagascar.txt
543,5185,543-Madagascar.txt
543,5222,543-Madagascar.txt
543,8180,543-Madagascar.txt
543,8188,543-Madagascar.txt
543,8246,543-Madagascar.txt
543,10993,543-Madagascar.txt
543,11015,543-Madagascar.txt
543,12956,543-Madagascar.txt
544,2193,544-East Africa.txt
544,5177,544-East Africa.txt
544,5212,544-East Africa.txt
544,8245,544-East Africa.txt
545,1874,545-Rhodessa.txt
545,2151,545-Rhodessa.txt
545,2216,545-Rhodessa.txt
545,4851,545-Rhodessa.txt
545,7842,545-Rhodessa.txt
545,10929,545-Rhodessa.txt
546,2176,546-Tanganyika.txt
546,2196,546-Tanganyika.txt
546,2206,546-Tanganyika.txt
546,2281,546-Tanganyika.txt
546,2308,546-Tanganyika.txt
546,4171,546-Tanganyika.txt
546,5180,546-Tanganyika.txt
546,5224,546-Tanganyika.txt
546,8144,546-Tanganyika.txt
546,8182,546-Tanganyika.txt
546,8183,546-Tanganyika.txt
546,8201,546-Tanganyika.txt
546,8205,546-Tanganyika.txt
546,10845,546-Tanganyika.txt
546,10932,546-Tanganyika.txt
546,10988,546-Tanganyika.txt
546,11017,546-Tanganyika.txt
546,12911,546-Tanganyika.txt
546,12944,546-Tanganyika.txt
546,12967,546-Tanganyika.txt
547,1939,547-East Africa.txt
547,2066,547-East Africa.txt
547,5079,547-East Africa.txt
547,10962,547-East Africa.txt
547,13135,547-East Africa.txt
548,3854,548-Uganda.txt
548,7088,548-Uganda.txt
548,7133,548-Uganda.txt
548,8223,548-Uganda.txt
548,12929,548-Uganda.txt
548,12989,548-Uganda.txt
548,13177,548-Uganda.txt
549,2016,549-Sudan.txt
549,4033,549-Sudan.txt
549,8052,549-Sudan.txt
549,8084,549-Sudan.txt
549,10739,549-Sudan.txt
549,10795,549-Sudan.txt
549,10827,549-Sudan.txt
549,10851,549-Sudan.txt
549,12744,549-Sudan.txt
55,564,55-Nassau.txt
55,589,55-Nassau.txt
55,3397,55-Nassau.txt
55,3524,55-Nassau.txt
55,3574,55-Nassau.txt
55,6444,55-Nassau.txt
55,6488,55-Nassau.txt
55,6549,55-Nassau.txt
55,9486,55-Nassau.txt
55,9524,55-Nassau.txt
55,9547,55-Nassau.txt
55,11445,55-Nassau.txt
55,11533,55-Nassau.txt
55,11560,55-Nassau.txt
550,5017,550-Eritrea.txt
550,5047,550-Eritrea.txt
550,5091,550-Eritrea.txt
550,8043,550-Eritrea.txt
550,12723,550-Eritrea.txt
550,12766,550-Eritrea.txt
550,13250,550-Eritrea.txt
550,13251,550-Eritrea.txt
551,2046,551-Khartoum.txt
551,4138,551-Khartoum.txt
551,4961,551-Khartoum.txt
551,4963,551-Khartoum.txt
551,7925,551-Khartoum.txt
551,7989,551-Khartoum.txt
551,8105,551-Khartoum.txt
551,10745,551-Khartoum.txt
551,12796,551-Khartoum.txt
551,12806,551-Khartoum.txt
551,12826,551-Khartoum.txt
551,12836,551-Khartoum.txt
551,12881,551-Khartoum.txt
552,1143,552-Western Egypt.txt
552,2064,552-Western Egypt.txt
552,7216,552-Western Egypt.txt
552,10127,552-Western Egypt.txt
552,10869,552-Western Egypt.txt
552,10907,552-Western Egypt.txt
552,12099,552-Western Egypt.txt
552,12733,552-Western Egypt.txt
552,12764,552-Western Egypt.txt
552,12816,552-Western Egypt.txt
553,792,553-Lebanon.txt
553,1108,553-Lebanon.txt
553,11919,553-Lebanon.txt
554,1074,554-Syria.txt
554,4111,554-Syria.txt
554,4486,554-Syria.txt
554,4550,554-Syria.txt
554,7184,554-Syria.txt
555,1399,555-Lagos.txt
555,1515,555-Lagos.txt
555,13037,555-Lagos.txt
556,4927,556-Mali.txt
556,5045,556-Mali.txt
556,8116,556-Mali.txt
556,12794,556-Mali.txt
557,5034,557-Mauritania.txt
557,5077,557-Mauritania.txt
557,7992,557-Mauritania.txt
557,8058,557-Mauritania.txt
557,10814,557-Mauritania.txt
558,2050,558-Nigeria.txt
558,4952,558-Nigeria.txt
558,12731,558-Nigeria.txt
558,12817,558-Nigeria.txt
558,12900,558-Nigeria.txt
559,1964,559-Somaliland.txt
559,1966,559-Somaliland.txt
559,2020,559-Somaliland.txt
559,2063,559-Somaliland.txt
559,4909,559-Somaliland.txt
559,5065,559-Somaliland.txt
559,8164,559-Somaliland.txt
559,10818,559-Somaliland.txt
559,10891,559-Somaliland.txt
559,10928,559-Somaliland.txt
559,12840,559-Somaliland.txt
559,12991,559-Somaliland.txt
56,241,56-Weser-Ems.txt
56,247,56-Weser-Ems.txt
56,309,56-Weser-Ems.txt
56,336,56-Weser-Ems.txt
56,3234,56-Weser-Ems.txt
56,9281,56-Weser-Ems.txt
56,11233,56-Weser-Ems.txt
56,11264,56-Weser-Ems.txt
56,11360,56-Weser-Ems.txt
56,11388,56-Weser-Ems.txt
560,1724,560-TS 2.txt
560,1772,560-TS 2.txt
560,1807,560-TS 2.txt
560,1842,560-TS 2.txt
560,3664,560-TS 2.txt
560,4290,560-TS 2.txt
560,4844,560-TS 2.txt
560,7748,560-TS 2.txt
560,7871,560-TS 2.txt
560,9659,560-TS 2.txt
560,10571,560-TS 2.txt
560,10577,560-TS 2.txt
560,10590,560-TS 2.txt
560,12559,560-TS 2.txt
560,12569,560-TS 2.txt
560,12638,560-TS 2.txt
561,1730,561-TS 3.txt
561,1739,561-TS 3.txt
561,1845,561-TS 3.txt
561,4731,561-TS 3.txt
561,4847,561-TS 3.txt
561,7691,561-TS 3.txt
561,7754,561-TS 3.txt
561,7785,561-TS 3.txt
561,7851,561-TS 3.txt
561,10678,561-TS 3.txt
561,12543,561-TS 3.txt
561,12591,561-TS 3.txt
561,12657,561-TS 3.txt
561,12660,561-TS 3.txt
562,1714,562-TS 4.txt
562,1805,562-TS 4.txt
562,4810,562-TS 4.txt
562,4881,562-TS 4.txt
562,7772,562-TS 4.txt
562,10572,562-TS 4.txt
562,10598,562-TS 4.txt
562,11607,562-TS 4.txt
562,12518,562-TS 4.txt
562,12551,562-TS 4.txt
562,12650,562-TS 4.txt
563,1672,563-TS 5.txt
563,1826,563-TS 5.txt
563,4675,563-TS 5.txt
563,4677,563-TS 5.txt
563,4705,563-TS 5.txt
563,4719,563-TS 5.txt
563,4832,563-TS 5.txt
563,7725,563-TS 5.txt
563,7751,563-TS 5.txt
563,7786,563-TS 5.txt
563,7860,563-TS 5.txt
563,10559,563-TS 5.txt
563,10565,563-TS 5.txt
563,10574,563-TS 5.txt
563,10643,563-TS 5.txt
563,10681,563-TS 5.txt
563,10683,563-TS 5.txt
563,12507,563-TS 5.txt
563,12556,563-TS 5.txt
563,12622,563-TS 5.txt
563,12641,563-TS 5.txt
564,1696,564-TS 6.txt
564,1762,564-TS 6.txt
564,1810,564-TS 6.txt
564,4716,564-TS 6.txt
564,4766,564-TS 6.txt
564,4835,564-TS 6.txt
564,4837,564-TS 6.txt
564,7736,564-TS 6.txt
564,7816,564-TS 6.txt
564,7835,564-TS 6.txt
564,10524,564-TS 6.txt
564,10528,564-TS 6.txt
564,10543,564-TS 6.txt
564,10658,564-TS 6.txt
564,12506,564-TS 6.txt
564,12575,564-TS 6.txt
564,12644,564-TS 6.txt
564,13152,564-TS 6.txt
565,1666,565-TS 7.txt
565,1761,565-TS 7.txt
565,4762,565-TS 7.txt
565,4795,565-TS 7.txt
565,4868,565-TS 7.txt
565,7759,565-TS 7.txt
565,7854,565-TS 7.txt
565,10583,565-TS 7.txt
565,10654,565-TS 7.txt
565,12538,565-TS 7.txt
566,1707,566-TS 8.txt
566,1727,566-TS 8.txt
566,1829,566-TS 8.txt
566,4797,566-TS 8.txt
566,4815,566-TS 8.txt
566,7838,566-TS 8.txt
566,10596,566-TS 8.txt
566,10661,566-TS 8.txt
566,12525,566-TS 8.txt
566,12540,566-TS 8.txt
566,12647,566-TS 8.txt
567,1735,567-TS 9.txt
567,1803,567-TS 9.txt
567,1813,567-TS 9.txt
567,1876,567-TS 9.txt
567,4750,567-TS 9.txt
567,4808,567-TS 9.txt
567,7713,567-TS 9.txt
567,7769,567-TS 9.txt
567,7802,567-TS 9.txt
567,7841,567-TS 9.txt
567,7876,567-TS 9.txt
567,7902,567-TS 9.txt
567,10549,567-TS 9.txt
567,10562,567-TS 9.txt
567,10570,567-TS 9.txt
567,10664,567-TS 9.txt
567,10699,567-TS 9.txt
567,12523,567-TS 9.txt
568,1777,568-TS 10.txt
568,1850,568-TS 10.txt
568,4690,568-TS 10.txt
568,4711,568-TS 10.txt
568,4724,568-TS 10.txt
568,4782,568-TS 10.txt
568,4818,568-TS 10.txt
568,4853,568-TS 10.txt
568,7744,568-TS 10.txt
568,7815,568-TS 10.txt
568,10639,568-TS 10.txt
568,10712,568-TS 10.txt
568,12563,568-TS 10.txt
568,12621,568-TS 10.txt
568,12628,568-TS 10.txt
568,12691,568-TS 10.txt
569,1369,569-TS 11.txt
569,1685,569-TS 11.txt
569,1702,569-TS 11.txt
569,1816,569-TS 11.txt
569,4665,569-TS 11.txt
569,4789,569-TS 11.txt
569,4793,569-TS 11.txt
569,7757,569-TS 11.txt
569,7822,569-TS 11.txt
569,7886,569-TS 11.txt
569,10580,569-TS 11.txt
569,10649,569-TS 11.txt
569,12631,569-TS 11.txt
57,405,57-Westfalen.txt
57,495,57-Westfalen.txt
57,3355,57-Westfalen.txt
57,3398,57-Westfalen.txt
57,6535,57-Westfalen.txt
57,6622,57-Westfalen.txt
57,9443,57-Westfalen.txt
57,9509,57-Westfalen.txt
57,11346,57-Westfalen.txt
57,11431,57-Westfalen.txt
570,1733,570-TS 12.txt
570,1790,570-TS 12.txt
570,1860,570-TS 12.txt
570,4366,570-TS 12.txt
570,4734,570-TS 12.txt
570,4806,570-TS 12.txt
570,4840,570-TS 12.txt
570,4866,570-TS 12.txt
570,7274,570-TS 12.txt
570,7687,570-TS 12.txt
570,7722,570-TS 12.txt
570,7825,570-TS 12.txt
570,10555,570-TS 12.txt
570,10652,570-TS 12.txt
570,12606,570-TS 12.txt
570,12679,570-TS 12.txt
571,1709,571-TS 13.txt
571,1800,571-TS 13.txt
571,1835,571-TS 13.txt
571,4700,571-TS 13.txt
571,7800,571-TS 13.txt
571,10568,571-TS 13.txt
571,10626,571-TS 13.txt
571,10696,571-TS 13.txt
571,12546,571-TS 13.txt
571,12580,571-TS 13.txt
571,12652,571-TS 13.txt
572,1233,572-TS 14.txt
572,1292,572-TS 14.txt
572,1294,572-TS 14.txt
572,1327,572-TS 14.txt
572,1775,572-TS 14.txt
572,4242,572-TS 14.txt
572,7285,572-TS 14.txt
572,9292,572-TS 14.txt
572,10170,572-TS 14.txt
572,10213,572-TS 14.txt
572,10542,572-TS 14.txt
572,12106,572-TS 14.txt
572,12157,572-TS 14.txt
572,12287,572-TS 14.txt
572,12584,572-TS 14.txt
573,237,573-Ts 15.txt
573,278,573-Ts 15.txt
573,361,573-Ts 15.txt
573,3280,573-Ts 15.txt
573,4758,573-Ts 15.txt
573,7320,573-Ts 15.txt
573,10136,573-Ts 15.txt
573,10329,573-Ts 15.txt
573,11223,573-Ts 15.txt
573,11307,573-Ts 15.txt
574,1748,574-Siberia 1.txt
574,1795,574-Siberia 1.txt
574,1852,574-Siberia 1.txt
574,1878,574-Siberia 1.txt
574,4726,574-Siberia 1.txt
574,4752,574-Siberia 1.txt
574,4798,574-Siberia 1.txt
574,4821,574-Siberia 1.txt
574,4855,574-Siberia 1.txt
574,7746,574-Siberia 1.txt
574,7765,574-Siberia 1.txt
574,7817,574-Siberia 1.txt
574,7844,574-Siberia 1.txt
574,7889,574-Siberia 1.txt
574,10589,574-Siberia 1.txt
574,10608,574-Siberia 1.txt
574,10641,574-Siberia 1.txt
574,10667,574-Siberia 1.txt
574,10701,574-Siberia 1.txt
574,10714,574-Siberia 1.txt
574,12565,574-Siberia 1.txt
574,12611,574-Siberia 1.txt
574,12623,574-Siberia 1.txt
574,12694,574-Siberia 1.txt
575,1792,575-Siberia 2.txt
575,4703,575-Siberia 2.txt
575,4737,575-Siberia 2.txt
575,7726,575-Siberia 2.txt
575,7828,575-Siberia 2.txt
575,10557,575-Siberia 2.txt
575,10628,575-Siberia 2.txt
575,10688,575-Siberia 2.txt
575,12531,575-Siberia 2.txt
575,12608,575-Siberia 2.txt
575,12668,575-Siberia 2.txt
575,12681,575-Siberia 2.txt
575,13059,575-Siberia 2.txt
576,1679,576-Siberia 3.txt
576,1697,576-Siberia 3.txt
576,1741,576-Siberia 3.txt
576,1780,576-Siberia 3.txt
576,1828,576-Siberia 3.txt
576,1837,576-Siberia 3.txt
576,4687,576-Siberia 3.txt
576,4743,576-Siberia 3.txt
576,4785,576-Siberia 3.txt
576,4831,576-Siberia 3.txt
576,4842,576-Siberia 3.txt
576,7701,576-Siberia 3.txt
576,7707,576-Siberia 3.txt
576,7750,576-Siberia 3.txt
576,7805,576-Siberia 3.txt
576,7863,576-Siberia 3.txt
576,10544,576-Siberia 3.txt
576,10576,576-Siberia 3.txt
576,10631,576-Siberia 3.txt
576,10705,576-Siberia 3.txt
576,12555,576-Siberia 3.txt
576,12595,576-Siberia 3.txt
576,12615,576-Siberia 3.txt
576,12655,576-Siberia 3.txt
576,12666,576-Siberia 3.txt
577,1726,577-Siberia 4.txt
577,1768,577-Siberia 4.txt
577,1784,577-Siberia 4.txt
577,1856,577-Siberia 4.txt
577,4730,577-Siberia 4.txt
577,4771,577-Siberia 4.txt
