template_name,unit_type_key,grid_x,grid_y
Infanterie-Division,infantry,0,1
Infanterie-Division,infantry,0,2
Infanterie-Division,infantry,1,0
Infanterie-Division,infantry,1,1
Infanterie-Division,infantry,1,2
Infanterie-Division,infantry,2,0
Infanterie-Division,infantry,2,1
Infanterie-Division,infantry,2,2
Panzer-Division,light_armor,0,0
Panzer-Division,light_armor,0,1
Panzer-Division,light_armor,1,0
Panzer-Division,light_armor,1,1
Panzer-Division,motorized,2,0
Panzer-Division,motorized,2,1
Infanterie-Division (mot.),motorized,0,0
Infanterie-Division (mot.),motorized,0,1
Infanterie-Division (mot.),motorized,0,2
Infanterie-Division (mot.),motorized,1,0
Infanterie-Division (mot.),motorized,1,1
Infanterie-Division (mot.),motorized,1,2
Infanterie-Division (mot.),motorized,2,0
Infanterie-Division (mot.),motorized,2,1
Infanterie-Division (mot.),motorized,2,2
Gebirgs-Brigade,mountaineers,0,0
Gebirgs-Brigade,mountaineers,0,1
Gebirgs-Brigade,mountaineers,0,2
Gebirgs-Brigade,mountaineers,1,0
Gebirgs-Brigade,mountaineers,1,1
Gebirgs-Brigade,mountaineers,1,2
Kavallerie-Brigade,cavalry,0,0
Kavallerie-Brigade,cavalry,0,1
Kavallerie-Brigade,cavalry,1,0
Kavallerie-Brigade,cavalry,1,1
Infanterie-Division,infantry,0,0
Infanterie-Division,infantry,0,1
Infanterie-Division,infantry,0,2
Infanterie-Division,infantry,1,0
Infanterie-Division,infantry,1,1
Infanterie-Division,infantry,1,2
Infanterie-Division,infantry,2,0
Infanterie-Division,infantry,2,1
Infanterie-Division,infantry,2,2
Gebirgs-Division,mountaineers,0,0
Gebirgs-Division,mountaineers,0,1
Gebirgs-Division,mountaineers,0,2
Gebirgs-Division,mountaineers,1,0
Gebirgs-Division,mountaineers,1,1
Gebirgs-Division,mountaineers,1,2
Gebirgs-Division,mountaineers,2,0
Gebirgs-Division,mountaineers,2,1
Gebirgs-Division,mountaineers,2,2
Fallschirmjäger-Division,paratrooper,0,0
Fallschirmjäger-Division,paratrooper,0,1
Fallschirmjäger-Division,paratrooper,0,2
Fallschirmjäger-Division,paratrooper,1,0
Fallschirmjäger-Division,paratrooper,1,1
Infanterie-Division (mot.),motorized,0,0
Infanterie-Division (mot.),motorized,0,1
Infanterie-Division (mot.),motorized,0,2
Infanterie-Division (mot.),motorized,1,0
Infanterie-Division (mot.),motorized,1,1
Infanterie-Division (mot.),motorized,1,2
Infanterie-Division (mot.),motorized,2,0
Infanterie-Division (mot.),motorized,2,1
Infanterie-Division (mot.),motorized,2,2
Leichte Division,light_armor,0,0
Leichte Division,motorized,1,0
Leichte Division,motorized,1,1
Leichte Division,motorized,2,0
Leichte Division,motorized,2,1
Panzer-Division,light_armor,0,0
Panzer-Division,light_armor,0,1
Panzer-Division,light_armor,1,0
Panzer-Division,light_armor,1,1
Panzer-Division,motorized,2,0
Panzer-Division,motorized,2,1
Panzer-Division,motorized,2,2
SS-Regiment,motorized,0,0
SS-Regiment,motorized,0,1
SS-Regiment,motorized,0,2
Kavallerie-Brigade,cavalry,0,0
Kavallerie-Brigade,cavalry,0,1
Kavallerie-Brigade,cavalry,0,2
Sicherungs-Division,infantry,0,0
Sicherungs-Division,infantry,0,1
Sicherungs-Division,infantry,0,2
Sicherungs-Division,infantry,1,0
Sicherungs-Division,infantry,1,1
Sicherungs-Division,infantry,1,2
Sicherungs-Division,infantry,2,0
Sicherungs-Division,infantry,2,1
Sicherungs-Division,infantry,2,2
Infanterie-Division,infantry,0,0
Infanterie-Division,infantry,0,1
Infanterie-Division,infantry,0,2
Infanterie-Division,infantry,1,0
Infanterie-Division,infantry,1,1
Infanterie-Division,infantry,1,2
Infanterie-Division,infantry,2,0
Infanterie-Division,infantry,2,1
Infanterie-Division,infantry,2,2
Gebirgs-Division,mountaineers,0,0
Gebirgs-Division,mountaineers,0,1
Gebirgs-Division,mountaineers,0,2
Gebirgs-Division,mountaineers,1,0
Gebirgs-Division,mountaineers,1,1
Gebirgs-Division,mountaineers,1,2
Gebirgs-Division,mountaineers,2,0
Gebirgs-Division,mountaineers,2,1
Gebirgs-Division,mountaineers,2,2
Fallschirmjäger-Division,paratrooper,0,0
Fallschirmjäger-Division,paratrooper,0,1
Fallschirmjäger-Division,paratrooper,0,2
Fallschirmjäger-Division,paratrooper,1,0
Fallschirmjäger-Division,paratrooper,1,1
Infanterie-Division (mot.),motorized,0,0
Infanterie-Division (mot.),motorized,0,1
Infanterie-Division (mot.),motorized,0,2
Infanterie-Division (mot.),motorized,1,0
Infanterie-Division (mot.),motorized,1,1
Infanterie-Division (mot.),motorized,1,2
Infanterie-Division (mot.),motorized,2,0
Infanterie-Division (mot.),motorized,2,1
Infanterie-Division (mot.),motorized,2,2
Leichte Division,light_armor,0,0
Leichte Division,motorized,1,0
Leichte Division,motorized,1,1
Leichte Division,motorized,2,0
Leichte Division,motorized,2,1
Panzer-Division,light_armor,0,0
Panzer-Division,light_armor,0,1
Panzer-Division,light_armor,1,0
Panzer-Division,light_armor,1,1
Panzer-Division,motorized,2,0
Panzer-Division,motorized,2,1
Panzer-Division,motorized,2,2
SS-Regiment,motorized,0,0
SS-Regiment,motorized,0,1
SS-Regiment,motorized,0,2
Kavallerie-Brigade,cavalry,0,0
Kavallerie-Brigade,cavalry,0,1
Kavallerie-Brigade,cavalry,0,2
Sicherungs-Division,infantry,0,0
Sicherungs-Division,infantry,0,1
Sicherungs-Division,infantry,0,2
Sicherungs-Division,infantry,1,0
Sicherungs-Division,infantry,1,1
Sicherungs-Division,infantry,1,2
Sicherungs-Division,infantry,2,0
Sicherungs-Division,infantry,2,1
Sicherungs-Division,infantry,2,2
SS-Sturmbrigade,infantry,0,0
SS-Sturmbrigade,infantry,0,1
SS-Sturmbrigade,infantry,0,2
Landsturmregiment,infantry,0,0
Landsturmregiment,infantry,0,1
Landsturmregiment,infantry,0,2
Trigonikó Pezikoú,infantry,0,0
Trigonikó Pezikoú,infantry,0,1
Trigonikó Pezikoú,infantry,0,2
Trigonikó Pezikoú,infantry,1,0
Trigonikó Pezikoú,infantry,1,1
Trigonikó Pezikoú,infantry,1,2
Trigonikó Pezikoú,infantry,2,0
Trigonikó Pezikoú,infantry,2,1
Trigonikó Pezikoú,infantry,2,2
Tetrágono Pezikoú,mountaineers,0,0
Tetrágono Pezikoú,mountaineers,0,1
Tetrágono Pezikoú,mountaineers,0,2
Tetrágono Pezikoú,mountaineers,1,0
Tetrágono Pezikoú,mountaineers,1,1
Tetrágono Pezikoú,mountaineers,1,2
Tetrágono Pezikoú,mountaineers,2,0
Tetrágono Pezikoú,mountaineers,2,1
Merarchía Ippikoú,cavalry,0,0
Merarchía Ippikoú,cavalry,0,1
Merarchía Ippikoú,cavalry,0,2
Merarchía Ippikoú,cavalry,1,0
Merarchía Ippikoú,cavalry,1,1
Merarchía Ippikoú,cavalry,1,2
Trigonikó Pezikoú,infantry,0,0
Trigonikó Pezikoú,infantry,0,1
Trigonikó Pezikoú,infantry,0,2
Trigonikó Pezikoú,infantry,1,0
Trigonikó Pezikoú,infantry,1,1
Trigonikó Pezikoú,infantry,1,2
Trigonikó Pezikoú,infantry,2,0
Trigonikó Pezikoú,infantry,2,1
Trigonikó Pezikoú,infantry,2,2
Tetrágono Pezikoú,mountaineers,0,0
Tetrágono Pezikoú,mountaineers,0,1
Tetrágono Pezikoú,mountaineers,0,2
Tetrágono Pezikoú,mountaineers,1,0
Tetrágono Pezikoú,mountaineers,1,1
Tetrágono Pezikoú,mountaineers,1,2
Tetrágono Pezikoú,mountaineers,2,0
Tetrágono Pezikoú,mountaineers,2,1
Merarchía Ippikoú,cavalry,0,0
Merarchía Ippikoú,cavalry,0,1
Merarchía Ippikoú,cavalry,0,2
Merarchía Ippikoú,cavalry,1,0
Merarchía Ippikoú,cavalry,1,1
Merarchía Ippikoú,cavalry,1,2
Juntuán,infantry,0,0
Juntuán,infantry,0,1
Juntuán,infantry,1,0
Juntuán,infantry,1,1
Juntuán,infantry,2,0
Juntuán,infantry,2,1
Juntuán Reformed,infantry,0,0
Juntuán Reformed,infantry,0,1
Juntuán Reformed,infantry,1,0
Juntuán Reformed,infantry,1,1
Juntuán Reformed,infantry,2,0
Juntuán Reformed,infantry,2,1
Qibing Jun,cavalry,0,0
Qibing Jun,cavalry,0,1
Qibing Jun,cavalry,1,0
Qibing Jun,cavalry,1,1
Qibing Jun,cavalry,2,0
Qibing Jun,cavalry,2,1
Brigada de Infanteria,infantry,0,0
Brigada de Infanteria,infantry,0,1
Brigada de Infanteria,infantry,0,2
Brigada de Infanteria,infantry,0,0
Brigada de Infanteria,infantry,0,1
Brigada de Infanteria,infantry,0,2
Juntuán,infantry,0,0
Juntuán,infantry,0,1
Juntuán,infantry,1,0
Juntuán,infantry,1,1
Sanjiao Jun,infantry,0,0
Sanjiao Jun,infantry,0,1
Sanjiao Jun,infantry,1,0
Sanjiao Jun,infantry,1,1
Sanjiao Jun,infantry,2,0
Sanjiao Jun,infantry,2,1
Binary Infantry,infantry,0,0
Binary Infantry,infantry,0,1
Binary Infantry,infantry,1,0
Binary Infantry,infantry,1,1
Triangular Infantry,infantry,0,0
Triangular Infantry,infantry,0,1
Triangular Infantry,infantry,1,0
Triangular Infantry,infantry,1,1
Triangular Infantry,infantry,2,0
Triangular Infantry,infantry,2,1
Brigade de Infanterie,infantry,0,0
Brigade de Infanterie,infantry,0,1
Brigade de Infanterie,infantry,0,2
Brigade de Infanterie,infantry,0,0
Brigade de Infanterie,infantry,0,1
Brigade de Infanterie,infantry,0,2
Juntuán,infantry,0,0
Juntuán,infantry,0,1
Juntuán,infantry,1,0
Juntuán,infantry,1,1
Sanjiao Jun,infantry,0,0
Sanjiao Jun,infantry,0,1
Sanjiao Jun,infantry,1,0
Sanjiao Jun,infantry,1,1
Sanjiao Jun,infantry,2,0
Sanjiao Jun,infantry,2,1
Qibing Jun,cavalry,0,0
Qibing Jun,cavalry,0,1
Qibing Jun,cavalry,1,0
Qibing Jun,cavalry,1,1
Infanterie Divisie,infantry,0,0
Infanterie Divisie,infantry,0,1
Infanterie Divisie,infantry,0,2
Infanterie Divisie,infantry,1,0
Infanterie Divisie,infantry,1,1
Infanterie Divisie,infantry,1,2
Infanterie Divisie,infantry,2,0
Infanterie Divisie,infantry,2,1
Infanterie Divisie,infantry,2,2
Koloniaal Garnizoen,infantry,0,0
Koloniaal Garnizoen,infantry,0,1
Mariniersdivisie,marine,0,0
Mariniersdivisie,marine,0,1
Mariniersdivisie,marine,1,0
Mariniersdivisie,marine,1,1
Infanterie Divisie,infantry,0,0
Infanterie Divisie,infantry,0,1
Infanterie Divisie,infantry,0,2
Infanterie Divisie,infantry,1,0
Infanterie Divisie,infantry,1,1
Infanterie Divisie,infantry,1,2
Infanterie Divisie,infantry,2,0
Infanterie Divisie,infantry,2,1
Infanterie Divisie,infantry,2,2
Lichte Divisie,infantry,0,0
Lichte Divisie,infantry,0,1
Lichte Divisie,infantry,0,2
Lichte Divisie,infantry,1,0
Lichte Divisie,infantry,1,1
Lichte Divisie,infantry,1,2
Koloniaal Garnizoen,infantry,0,0
Koloniaal Garnizoen,infantry,0,1
Mariniersdivisie,marine,0,0
Mariniersdivisie,marine,0,1
Mariniersdivisie,marine,1,0
Mariniersdivisie,marine,1,1
Brigada de Infanteria,infantry,0,0
Brigada de Infanteria,infantry,0,1
Brigada de Infanteria,infantry,1,0
Brigada de Infanteria,infantry,1,1
Brigada de Infanteria,infantry,0,0
Brigada de Infanteria,infantry,0,1
Brigada de Infanteria,infantry,1,0
Brigada de Infanteria,infantry,1,1
Gyalogdandár,infantry,0,0
Gyalogdandár,infantry,0,1
Gyalogdandár,infantry,0,2
Gyalogdandár,infantry,1,0
Gyalogdandár,infantry,1,1
Gyalogdandár,infantry,1,2
Huszár Dandár,cavalry,0,0
Huszár Dandár,cavalry,0,1
Huszár Dandár,cavalry,0,2
Huszár Dandár,cavalry,0,3
Gyalogdandár,infantry,0,0
Gyalogdandár,infantry,0,1
Gyalogdandár,infantry,0,2
Gyalogdandár,infantry,1,0
Gyalogdandár,infantry,1,1
Gyalogdandár,infantry,1,2
Gyalogdandár,artillery_brigade,2,0
Gyalogdandár,anti_tank_brigade,2,1
Huszár Dandár,cavalry,0,0
Huszár Dandár,cavalry,0,1
Huszár Dandár,cavalry,0,2
Huszár Dandár,cavalry,0,3
Huszár Dandár,motorized,1,0
Huszár Dandár,motorized,1,1
Motorizált Dandár,motorized,0,0
Motorizált Dandár,motorized,0,1
Motorizált Dandár,motorized,0,2
Motorizált Dandár,motorized,1,0
Motorizált Dandár,motorized,1,1
Motorizált Dandár,light_armor,2,0
Gyalogdandár,infantry,0,0
Gyalogdandár,infantry,0,1
Gyalogdandár,infantry,0,2
Gyalogdandár,infantry,1,0
Gyalogdandár,infantry,1,1
Gyalogdandár,infantry,1,2
Gyalogdandár,artillery_brigade,2,0
Gyalogdandár,anti_tank_brigade,2,1
Huszár Dandár,cavalry,0,0
Huszár Dandár,cavalry,0,1
Huszár Dandár,cavalry,0,2
Huszár Dandár,cavalry,0,3
Huszár Dandár,motorized,1,0
Huszár Dandár,motorized,1,1
Motorizált Dandár,motorized,0,0
Motorizált Dandár,motorized,0,1
Motorizált Dandár,motorized,0,2
Motorizált Dandár,motorized,1,0
Motorizált Dandár,motorized,1,1
Motorizált Dandár,light_armor,2,0
Gyalogdandár,infantry,0,0
Gyalogdandár,infantry,0,1
Gyalogdandár,infantry,0,2
Gyalogdandár,infantry,1,0
Gyalogdandár,infantry,1,1
Gyalogdandár,infantry,1,2
Huszár Dandár,cavalry,0,0
Huszár Dandár,cavalry,0,1
Huszár Dandár,cavalry,0,2
Huszár Dandár,cavalry,0,3
Lovassági Társaság,cavalry,0,0
Lovassági Társaság,cavalry,0,1
Ríkislögreglan,infantry,0,0
Ríkislögreglan,infantry,0,1
Ríkislögreglan,infantry,0,2
Ríkislögreglan,infantry,0,3
Ríkislögreglan,infantry,1,0
Ríkislögreglan,infantry,1,1
Ríkislögreglan,infantry,0,0
Ríkislögreglan,infantry,0,1
Ríkislögreglan,infantry,0,2
Ríkislögreglan,infantry,0,3
Ríkislögreglan,infantry,1,0
Ríkislögreglan,infantry,1,1
Infanterie Divisie,infantry,0,0
Infanterie Divisie,infantry,0,1
Infanterie Divisie,infantry,0,2
Infanterie Divisie,infantry,1,0
Infanterie Divisie,infantry,1,1
Infanterie Divisie,infantry,1,2
Infanterie Divisie,infantry,2,0
Infanterie Divisie,infantry,2,1
Infanterie Divisie,infantry,2,2
KNIL Koloniaal Garnizoen,infantry,0,0
KNIL Koloniaal Garnizoen,infantry,0,1
KNIL Koloniaal Garnizoen,infantry,0,2
Infanterie Divisie,infantry,0,0
Infanterie Divisie,infantry,0,1
Infanterie Divisie,infantry,0,2
Infanterie Divisie,infantry,1,0
Infanterie Divisie,infantry,1,1
Infanterie Divisie,infantry,1,2
Infanterie Divisie,infantry,2,0
Infanterie Divisie,infantry,2,1
Infanterie Divisie,infantry,2,2
KNIL Koloniaal Garnizoen,infantry,0,0
KNIL Koloniaal Garnizoen,infantry,0,1
KNIL Koloniaal Garnizoen,infantry,0,2
Infantry Division,infantry,0,0
Infantry Division,infantry,0,1
Infantry Division,infantry,0,2
Infantry Division,infantry,1,0
Infantry Division,infantry,1,1
Infantry Division,infantry,1,2
Infantry Division,infantry,2,0
Infantry Division,infantry,2,1
Infantry Division,infantry,2,2
Infantry Division,infantry,0,0
Infantry Division,infantry,0,1
Infantry Division,infantry,0,2
Infantry Division,infantry,1,0
Infantry Division,infantry,1,1
Infantry Division,infantry,1,2
Infantry Division,infantry,2,0
Infantry Division,infantry,2,1
Infantry Division,infantry,2,2
Firqat Mushaa,infantry,0,0
Firqat Mushaa,infantry,0,1
Firqat Mushaa,infantry,0,2
Firqat Mushaa,infantry,1,0
Firqat Mushaa,infantry,1,1
Firqat Mushaa,infantry,1,2
Silah Alfursan,cavalry,0,0
Silah Alfursan,cavalry,0,1
Silah Alfursan,cavalry,1,0
Silah Alfursan,cavalry,1,1
Alfurqat Almasha,infantry,0,0
Alfurqat Almasha,infantry,0,1
Alfurqat Almasha,infantry,0,2
Alfurqat Almasha,infantry,1,0
Alfurqat Almasha,infantry,1,1
Alfurqat Almasha,infantry,1,2
Alfurqat Almasha,infantry,2,0
Alfurqat Almasha,infantry,2,1
Alfurqat Almasha,infantry,2,2
Alfurqat Aljabalia,mountaineers,0,0
Alfurqat Aljabalia,mountaineers,0,1
Alfurqat Aljabalia,mountaineers,0,2
Alfurqat Aljabalia,mountaineers,1,0
Alfurqat Aljabalia,mountaineers,1,1
Alfurqat Aljabalia,mountaineers,1,2
Alfurqat Aljabalia,mountaineers,2,0
Alfurqat Aljabalia,mountaineers,2,1
Alfurqat Aljabalia,mountaineers,2,2
Divisione di Fanteria,infantry,0,0
Divisione di Fanteria,infantry,0,1
Divisione di Fanteria,infantry,0,2
Divisione di Fanteria,infantry,1,0
Divisione di Fanteria,infantry,1,1
Divisione di Fanteria,infantry,1,2
Divisione Alpina,mountaineers,0,0
Divisione Alpina,mountaineers,0,1
Divisione Alpina,mountaineers,0,2
Divisione Alpina,mountaineers,1,0
Divisione Alpina,mountaineers,1,1
Divisione Alpina,mountaineers,1,2
Camicie Nere,militia,0,0
Camicie Nere,militia,0,1
Camicie Nere,militia,1,0
Camicie Nere,militia,1,1
Camicie Nere,militia,2,0
Camicie Nere,militia,2,1
Divisione Celere,cavalry,0,0
Divisione Celere,cavalry,0,1
Divisione Celere,cavalry,1,0
Divisione Celere,cavalry,1,1
Divisione Celere,motorized,2,0
Divisione Celere,motorized,2,1
Divisione Celere,light_armor,3,0
Reggimento di Cavalleria,cavalry,0,0
Reggimento di Cavalleria,cavalry,0,1
Reggimento di Cavalleria,cavalry,1,0
Reggimento di Cavalleria,cavalry,1,1
Divisione Coloniale,infantry,0,0
Divisione Coloniale,infantry,0,1
Divisione Coloniale,infantry,0,2
Divisione Coloniale,infantry,1,0
Divisione Ascari Libica,infantry,0,0
Divisione Ascari Libica,infantry,0,1
Divisione Ascari Libica,infantry,0,2
Divisione Ascari Libica,infantry,1,0
Divisione Ascari Eritrea,infantry,0,0
Divisione Ascari Eritrea,infantry,0,1
Divisione Ascari Eritrea,infantry,0,2
Divisione Ascari Eritrea,infantry,1,0
Divisione Ascari Somala,infantry,0,0
Divisione Ascari Somala,infantry,0,1
Divisione Ascari Somala,infantry,0,2
Divisione Ascari Somala,infantry,1,0
Banda Indigena Irregolare,irregular_infantry,0,0
Banda Indigena Irregolare,irregular_infantry,0,1
Banda Indigena Irregolare,irregular_infantry,1,0
Banda Indigena Irregolare,irregular_infantry,1,1
Truppe Irregolari a Cavallo,cavalry,0,0
Truppe Irregolari a Cavallo,cavalry,0,1
Truppe Irregolari a Cavallo,cavalry,1,0
Banda Irregolare Libica,irregular_infantry,0,0
Banda Irregolare Libica,irregular_infantry,0,1
Banda Irregolare Libica,irregular_infantry,1,0
Banda Irregolare Libica,irregular_infantry,1,1
Banda Irregolare Eritrea,irregular_infantry,0,0
Banda Irregolare Eritrea,irregular_infantry,0,1
Banda Irregolare Eritrea,irregular_infantry,1,0
Banda Irregolare Eritrea,irregular_infantry,1,1
Banda Irregolare Somala,irregular_infantry,0,0
Banda Irregolare Somala,irregular_infantry,0,1
Banda Irregolare Somala,irregular_infantry,1,0
Banda Irregolare Somala,irregular_infantry,1,1
Camicie Nere,militia,0,0
Camicie Nere,militia,0,1
Camicie Nere,militia,1,0
Camicie Nere,militia,1,1
Camicie Nere,militia,2,0
Camicie Nere,militia,2,1
Divisione Coloniale,infantry,0,0
Divisione Coloniale,infantry,0,1
Divisione Coloniale,infantry,1,0
Divisione Coloniale,infantry,1,1
Divisione Ascari Libica,infantry,0,0
Divisione Ascari Libica,infantry,0,1
Divisione Ascari Libica,infantry,1,0
Divisione Ascari Libica,infantry,1,1
Divisione Ascari Eritrea,infantry,0,0
Divisione Ascari Eritrea,infantry,0,1
Divisione Ascari Eritrea,infantry,1,0
Divisione Ascari Eritrea,infantry,1,1
Divisione Ascari Somala,infantry,0,0
Divisione Ascari Somala,infantry,0,1
Divisione Ascari Somala,infantry,1,0
Divisione Ascari Somala,infantry,1,1
Banda Indigena Irregolare,irregular_infantry,0,0
Banda Indigena Irregolare,irregular_infantry,0,1
Banda Indigena Irregolare,irregular_infantry,1,0
Banda Indigena Irregolare,irregular_infantry,1,1
Truppe Irregolari a Cavallo,cavalry,0,0
Truppe Irregolari a Cavallo,cavalry,0,1
Truppe Irregolari a Cavallo,cavalry,1,0
Banda Irregolare Libica,irregular_infantry,0,0
Banda Irregolare Libica,irregular_infantry,0,1
Banda Irregolare Libica,irregular_infantry,1,0
Banda Irregolare Libica,irregular_infantry,1,1
Banda Irregolare Eritrea,irregular_infantry,0,0
Banda Irregolare Eritrea,irregular_infantry,0,1
Banda Irregolare Eritrea,irregular_infantry,1,0
Banda Irregolare Eritrea,irregular_infantry,1,1
Banda Irregolare Somala,irregular_infantry,0,0
Banda Irregolare Somala,irregular_infantry,0,1
Banda Irregolare Somala,irregular_infantry,1,0
Banda Irregolare Somala,irregular_infantry,1,1
Divisione di Fanteria,infantry,0,0
Divisione di Fanteria,infantry,0,1
Divisione di Fanteria,infantry,0,2
Divisione di Fanteria,infantry,1,0
Divisione di Fanteria,infantry,1,1
Divisione di Fanteria,infantry,1,2
Divisione Alpina,mountaineers,0,0
Divisione Alpina,mountaineers,0,1
Divisione Alpina,mountaineers,0,2
Divisione Alpina,mountaineers,1,0
Divisione Alpina,mountaineers,1,1
Divisione Alpina,mountaineers,1,2
Camicie Nere,militia,0,0
Camicie Nere,militia,0,1
Camicie Nere,militia,1,0
Camicie Nere,militia,1,1
Camicie Nere,militia,2,0
Camicie Nere,militia,2,1
Divisione Celere,cavalry,0,0
Divisione Celere,cavalry,0,1
Divisione Celere,cavalry,1,0
Divisione Celere,cavalry,1,1
Divisione Celere,motorized,2,0
Divisione Celere,motorized,2,1
Divisione Celere,light_armor,3,0
Reggimento di Cavalleria,cavalry,0,0
Reggimento di Cavalleria,cavalry,0,1
Reggimento di Cavalleria,cavalry,1,0
Reggimento di Cavalleria,cavalry,1,1
Divisione Coloniale,infantry,0,0
Divisione Coloniale,infantry,0,1
Divisione Coloniale,infantry,0,2
Divisione Coloniale,infantry,1,0
Divisione Ascari Libica,infantry,0,0
Divisione Ascari Libica,infantry,0,1
Divisione Ascari Libica,infantry,0,2
Divisione Ascari Libica,infantry,1,0
Divisione Ascari Eritrea,infantry,0,0
Divisione Ascari Eritrea,infantry,0,1
Divisione Ascari Eritrea,infantry,0,2
Divisione Ascari Eritrea,infantry,1,0
Divisione Ascari Somala,infantry,0,0
Divisione Ascari Somala,infantry,0,1
Divisione Ascari Somala,infantry,0,2
Divisione Ascari Somala,infantry,1,0
Banda Indigena Irregolare,irregular_infantry,0,0
Banda Indigena Irregolare,irregular_infantry,0,1
Banda Indigena Irregolare,irregular_infantry,1,0
Banda Indigena Irregolare,irregular_infantry,1,1
Truppe Irregolari a Cavallo,cavalry,0,0
Truppe Irregolari a Cavallo,cavalry,0,1
Truppe Irregolari a Cavallo,cavalry,1,0
Banda Irregolare Libica,irregular_infantry,0,0
Banda Irregolare Libica,irregular_infantry,0,1
Banda Irregolare Libica,irregular_infantry,1,0
Banda Irregolare Libica,irregular_infantry,1,1
Banda Irregolare Eritrea,irregular_infantry,0,0
Banda Irregolare Eritrea,irregular_infantry,0,1
Banda Irregolare Eritrea,irregular_infantry,1,0
Banda Irregolare Eritrea,irregular_infantry,1,1
Banda Irregolare Somala,irregular_infantry,0,0
Banda Irregolare Somala,irregular_infantry,0,1
Banda Irregolare Somala,irregular_infantry,1,0
Banda Irregolare Somala,irregular_infantry,1,1
Divisione di Fanteria,infantry,0,0
Divisione di Fanteria,infantry,0,1
Divisione di Fanteria,infantry,0,2
Divisione di Fanteria,infantry,1,0
Divisione di Fanteria,infantry,1,1
Divisione di Fanteria,infantry,1,2
Divisione Alpina,mountaineers,0,0
Divisione Alpina,mountaineers,0,1
Divisione Alpina,mountaineers,0,2
Divisione Alpina,mountaineers,1,0
Divisione Alpina,mountaineers,1,1
Divisione Alpina,mountaineers,1,2
Divisione Autotrasportabile,infantry,0,0
Divisione Autotrasportabile,infantry,0,1
Divisione Autotrasportabile,infantry,0,2
Divisione Autotrasportabile,infantry,1,0
Divisione Autotrasportabile,infantry,1,1
Divisione Autotrasportabile,infantry,1,2
Divisione Autotrasportabile,light_armor,2,0
Divisione Autotrasportabile,motorized,2,1
Divisione Autotrasportabile,motorized,2,2
Divisione Motorizzata,motorized,0,0
Divisione Motorizzata,motorized,0,1
Divisione Motorizzata,motorized,1,0
Divisione Motorizzata,motorized,1,1
Divisione Motorizzata,motorized,2,0
Divisione Motorizzata,motorized,2,1
Divisione Motorizzata,motorized,2,2
Divisione Celere,cavalry,0,0
Divisione Celere,cavalry,0,1
Divisione Celere,cavalry,1,0
Divisione Celere,cavalry,1,1
Divisione Celere,motorized,2,0
Divisione Celere,motorized,2,1
Divisione Celere,light_armor,3,0
Divisione Corazzata,light_armor,0,0
Divisione Corazzata,light_armor,0,1
Divisione Corazzata,light_armor,0,2
Divisione Corazzata,light_armor,0,3
Divisione Corazzata,motorized,1,0
Divisione Corazzata,motorized,1,1
Divisione Corazzata,motorized,1,2
Raggruppamento Celere,cavalry,0,0
Raggruppamento Celere,cavalry,0,1
Raggruppamento Celere,motorized,1,0
Raggruppamento Celere,motorized,1,1
Raggruppamento Celere,light_armor,2,0
Camicie Nere,militia,0,0
Camicie Nere,militia,0,1
Camicie Nere,militia,1,0
Camicie Nere,militia,1,1
Camicie Nere,militia,2,0
Camicie Nere,militia,2,1
Divisione Coloniale,infantry,0,0
Divisione Coloniale,infantry,0,1
Divisione Coloniale,infantry,0,2
Divisione Coloniale,infantry,1,0
Divisione Ascari Libica,infantry,0,0
Divisione Ascari Libica,infantry,0,1
Divisione Ascari Libica,infantry,0,2
Divisione Ascari Libica,infantry,1,0
Divisione Ascari Eritrea,infantry,0,0
Divisione Ascari Eritrea,infantry,0,1
Divisione Ascari Eritrea,infantry,0,2
Divisione Ascari Eritrea,infantry,1,0
Divisione Ascari Somala,infantry,0,0
Divisione Ascari Somala,infantry,0,1
Divisione Ascari Somala,infantry,0,2
Divisione Ascari Somala,infantry,1,0
Banda Indigena Irregolare,irregular_infantry,0,0
Banda Indigena Irregolare,irregular_infantry,0,1
Banda Indigena Irregolare,irregular_infantry,1,0
Banda Indigena Irregolare,irregular_infantry,1,1
Truppe Irregolari a Cavallo,cavalry,0,0
Truppe Irregolari a Cavallo,cavalry,0,1
Truppe Irregolari a Cavallo,cavalry,1,0
Banda Irregolare Libica,irregular_infantry,0,0
Banda Irregolare Libica,irregular_infantry,0,1
Banda Irregolare Libica,irregular_infantry,1,0
Banda Irregolare Libica,irregular_infantry,1,1
Banda Irregolare Eritrea,irregular_infantry,0,0
Banda Irregolare Eritrea,irregular_infantry,0,1
Banda Irregolare Eritrea,irregular_infantry,1,0
Banda Irregolare Eritrea,irregular_infantry,1,1
Banda Irregolare Somala,irregular_infantry,0,0
Banda Irregolare Somala,irregular_infantry,0,1
Banda Irregolare Somala,irregular_infantry,1,0
Banda Irregolare Somala,irregular_infantry,1,1
Divisione di Fanteria,infantry,0,0
Divisione di Fanteria,infantry,0,1
Divisione di Fanteria,infantry,0,2
Divisione di Fanteria,infantry,1,0
Divisione di Fanteria,infantry,1,1
Divisione di Fanteria,infantry,1,2
Divisione Alpina,mountaineers,0,0
Divisione Alpina,mountaineers,0,1
Divisione Alpina,mountaineers,0,2
Divisione Alpina,mountaineers,1,0
Divisione Alpina,mountaineers,1,1
Divisione Alpina,mountaineers,1,2
