country_tag,technology_key,effective_date,source_file,dlc_source
RAN,tactical_bomber1,1936-01-01,RAN - Reichskommisariat Anden.txt,By Blood Alone
RAN,strategic_bomber1,1936-01-01,RAN - Reichskommisariat Anden.txt,By Blood Alone
RAN,CAS1,1936-01-01,RAN - Reichskommisariat Anden.txt,By Blood Alone
RAN,gwtank,1936-01-01,RAN - Reichskommisariat Anden.txt,No Step Back
RAN,basic_light_tank,1936-01-01,RAN - Reichskommisariat Anden.txt,No Step Back
RAN,improved_light_tank,1936-01-01,RAN - Reichskommisariat Anden.txt,No Step Back
RAN,basic_heavy_tank,1936-01-01,RAN - Reichskommisariat Anden.txt,No Step Back
RAN,gwtank_chassis,1936-01-01,RAN - Reichskommisariat Anden.txt,No Step Back
RAN,basic_light_tank_chassis,1936-01-01,RAN - Reichskommisariat Anden.txt,No Step Back
RAN,improved_light_tank_chassis,1936-01-01,RAN - Reichskommisariat Anden.txt,No Step Back
RAN,basic_heavy_tank_chassis,1936-01-01,RAN - Reichskommisariat Anden.txt,No Step Back
RAN,transport,1936-01-01,RAN - Reichskommisariat Anden.txt,Man the Guns
RAN,mtg_transport,1936-01-01,RAN - Reichskommisariat Anden.txt,Man the Guns
RAN,CAS2,1939-01-01,RAN - Reichskommisariat Anden.txt,
RAN,heavy_fighter1,1939-01-01,RAN - Reichskommisariat Anden.txt,
RAN,interwar_artillery,1939-01-01,RAN - Reichskommisariat Anden.txt,
RAN,interwar_antitank,1939-01-01,RAN - Reichskommisariat Anden.txt,
RAN,infantry_weapons2,1939-01-01,RAN - Reichskommisariat Anden.txt,
RAN,improved_infantry_weapons,1939-01-01,RAN - Reichskommisariat Anden.txt,
RAN,support_weapons,1939-01-01,RAN - Reichskommisariat Anden.txt,
RAN,support_weapons2,1939-01-01,RAN - Reichskommisariat Anden.txt,
RAN,paratroopers,1939-01-01,RAN - Reichskommisariat Anden.txt,
RAN,electronic_mechanical_engineering,1939-01-01,RAN - Reichskommisariat Anden.txt,
RAN,radio,1939-01-01,RAN - Reichskommisariat Anden.txt,
RAN,cavity_magnatron,1939-01-01,RAN - Reichskommisariat Anden.txt,
RAN,mechanical_computing,1939-01-01,RAN - Reichskommisariat Anden.txt,
RAN,computing_machine,1939-01-01,RAN - Reichskommisariat Anden.txt,
RAN,basic_encryption,1939-01-01,RAN - Reichskommisariat Anden.txt,
RAN,basic_decryption,1939-01-01,RAN - Reichskommisariat Anden.txt,
RAN,basic_machine_tools,1939-01-01,RAN - Reichskommisariat Anden.txt,
RAN,improved_machine_tools,1939-01-01,RAN - Reichskommisariat Anden.txt,
RAN,advanced_machine_tools,1939-01-01,RAN - Reichskommisariat Anden.txt,
RAN,construction1,1939-01-01,RAN - Reichskommisariat Anden.txt,
RAN,construction2,1939-01-01,RAN - Reichskommisariat Anden.txt,
RAN,construction3,1939-01-01,RAN - Reichskommisariat Anden.txt,
RAN,construction4,1939-01-01,RAN - Reichskommisariat Anden.txt,
RAN,dispersed_industry,1939-01-01,RAN - Reichskommisariat Anden.txt,
RAN,dispersed_industry2,1939-01-01,RAN - Reichskommisariat Anden.txt,
RAN,dispersed_industry3,1939-01-01,RAN - Reichskommisariat Anden.txt,
RAN,dispersed_industry4,1939-01-01,RAN - Reichskommisariat Anden.txt,
RAP,infantry_weapons,1936-01-01,RAP - Rapa Nui.txt,
RAP,tech_trucks,1936-01-01,RAP - Rapa Nui.txt,
RAP,gw_artillery,1936-01-01,RAP - Rapa Nui.txt,
RAP,interwar_antiair,1936-01-01,RAP - Rapa Nui.txt,
RAP,tech_support,1936-01-01,RAP - Rapa Nui.txt,
RAP,tech_engineers,1936-01-01,RAP - Rapa Nui.txt,
RAP,tech_mountaineers,1936-01-01,RAP - Rapa Nui.txt,
RAP,basic_train,1936-01-01,RAP - Rapa Nui.txt,
RAP,iw_small_airframe,1936-01-01,RAP - Rapa Nui.txt,
RAP,early_bombs,1936-01-01,RAP - Rapa Nui.txt,
RAP,air_torpedoe_1,1936-01-01,RAP - Rapa Nui.txt,
RAP,aa_lmg,1936-01-01,RAP - Rapa Nui.txt,
RAP,engines_1,1936-01-01,RAP - Rapa Nui.txt,
RAP,early_fighter,1936-01-01,RAP - Rapa Nui.txt,
RAP,cv_early_fighter,1936-01-01,RAP - Rapa Nui.txt,
RAP,early_bomber,1936-01-01,RAP - Rapa Nui.txt,
RAP,early_submarine,1936-01-01,RAP - Rapa Nui.txt,
RAP,early_destroyer,1936-01-01,RAP - Rapa Nui.txt,
RAP,early_light_cruiser,1936-01-01,RAP - Rapa Nui.txt,
RAP,early_heavy_cruiser,1936-01-01,RAP - Rapa Nui.txt,
RAP,early_battleship,1936-01-01,RAP - Rapa Nui.txt,
RAP,transport,1936-01-01,RAP - Rapa Nui.txt,
RAP,basic_naval_mines,1936-01-01,RAP - Rapa Nui.txt,
RAP,early_ship_hull_light,1936-01-01,RAP - Rapa Nui.txt,
RAP,early_ship_hull_submarine,1936-01-01,RAP - Rapa Nui.txt,
RAP,basic_ship_hull_submarine,1936-01-01,RAP - Rapa Nui.txt,
RAP,early_ship_hull_cruiser,1936-01-01,RAP - Rapa Nui.txt,
RAP,early_ship_hull_heavy,1936-01-01,RAP - Rapa Nui.txt,
RAP,basic_battery,1936-01-01,RAP - Rapa Nui.txt,
RAP,basic_torpedo,1936-01-01,RAP - Rapa Nui.txt,
RAP,basic_depth_charges,1936-01-01,RAP - Rapa Nui.txt,
RAP,coastal_defense_ships,1936-01-01,RAP - Rapa Nui.txt,
RAP,mtg_transport,1936-01-01,RAP - Rapa Nui.txt,
RAP,interwar_artillery,1939-01-01,RAP - Rapa Nui.txt,
RAP,infantry_weapons1,1939-01-01,RAP - Rapa Nui.txt,
RAP,infantry_weapons2,1939-01-01,RAP - Rapa Nui.txt,
RAP,support_weapons,1939-01-01,RAP - Rapa Nui.txt,
RAP,electronic_mechanical_engineering,1939-01-01,RAP - Rapa Nui.txt,
RAP,radio,1939-01-01,RAP - Rapa Nui.txt,
RAP,mechanical_computing,1939-01-01,RAP - Rapa Nui.txt,
RAP,computing_machine,1939-01-01,RAP - Rapa Nui.txt,
RAP,basic_machine_tools,1939-01-01,RAP - Rapa Nui.txt,
RAP,improved_machine_tools,1939-01-01,RAP - Rapa Nui.txt,
RAP,advanced_machine_tools,1939-01-01,RAP - Rapa Nui.txt,
RAP,synth_oil_experiments,1939-01-01,RAP - Rapa Nui.txt,
RAP,fuel_silos,1939-01-01,RAP - Rapa Nui.txt,
RAP,oil_processing,1939-01-01,RAP - Rapa Nui.txt,
RAP,improved_oil_processing,1939-01-01,RAP - Rapa Nui.txt,
RAP,construction1,1939-01-01,RAP - Rapa Nui.txt,
RAP,construction2,1939-01-01,RAP - Rapa Nui.txt,
RAP,dispersed_industry,1939-01-01,RAP - Rapa Nui.txt,
RAP,dispersed_industry2,1939-01-01,RAP - Rapa Nui.txt,
RAR,infantry_weapons,1936-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,infantry_weapons1,1936-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,tech_recon,1936-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,tech_support,1936-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,tech_engineers,1936-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,tech_mountaineers,1936-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,tech_trucks,1936-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,motorised_infantry,1936-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,gw_artillery,1936-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,interwar_antiair,1936-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,naval_bomber1,1936-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,fuel_silos,1936-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,synth_oil_experiments,1936-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,oil_processing,1936-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,fuel_refining,1936-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,tech_military_police,1936-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,tech_military_police2,1936-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,early_fighter,1936-01-01,RAR - Reichskommisariat Arabien.txt,By Blood Alone
RAR,fighter1,1936-01-01,RAR - Reichskommisariat Arabien.txt,By Blood Alone
RAR,early_bomber,1936-01-01,RAR - Reichskommisariat Arabien.txt,By Blood Alone
RAR,tactical_bomber1,1936-01-01,RAR - Reichskommisariat Arabien.txt,By Blood Alone
RAR,strategic_bomber1,1936-01-01,RAR - Reichskommisariat Arabien.txt,By Blood Alone
RAR,CAS1,1936-01-01,RAR - Reichskommisariat Arabien.txt,By Blood Alone
RAR,gwtank,1936-01-01,RAR - Reichskommisariat Arabien.txt,No Step Back
RAR,basic_light_tank,1936-01-01,RAR - Reichskommisariat Arabien.txt,No Step Back
RAR,improved_light_tank,1936-01-01,RAR - Reichskommisariat Arabien.txt,No Step Back
RAR,basic_heavy_tank,1936-01-01,RAR - Reichskommisariat Arabien.txt,No Step Back
RAR,gwtank_chassis,1936-01-01,RAR - Reichskommisariat Arabien.txt,No Step Back
RAR,basic_light_tank_chassis,1936-01-01,RAR - Reichskommisariat Arabien.txt,No Step Back
RAR,improved_light_tank_chassis,1936-01-01,RAR - Reichskommisariat Arabien.txt,No Step Back
RAR,basic_heavy_tank_chassis,1936-01-01,RAR - Reichskommisariat Arabien.txt,No Step Back
RAR,transport,1936-01-01,RAR - Reichskommisariat Arabien.txt,Man the Guns
RAR,mtg_transport,1936-01-01,RAR - Reichskommisariat Arabien.txt,Man the Guns
RAR,CAS2,1939-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,heavy_fighter1,1939-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,interwar_artillery,1939-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,interwar_antitank,1939-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,infantry_weapons2,1939-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,improved_infantry_weapons,1939-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,support_weapons,1939-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,support_weapons2,1939-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,paratroopers,1939-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,electronic_mechanical_engineering,1939-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,radio,1939-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,cavity_magnatron,1939-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,mechanical_computing,1939-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,computing_machine,1939-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,basic_encryption,1939-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,basic_decryption,1939-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,basic_machine_tools,1939-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,improved_machine_tools,1939-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,advanced_machine_tools,1939-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,construction1,1939-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,construction2,1939-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,construction3,1939-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,construction4,1939-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,dispersed_industry,1939-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,dispersed_industry2,1939-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,dispersed_industry3,1939-01-01,RAR - Reichskommisariat Arabien.txt,
RAR,dispersed_industry4,1939-01-01,RAR - Reichskommisariat Arabien.txt,
RAS,infantry_weapons,1936-01-01,RAS - Madras States.txt,
RAS,tech_recon,1936-01-01,RAS - Madras States.txt,
RAS,tech_support,1936-01-01,RAS - Madras States.txt,
RAS,tech_mountaineers,1936-01-01,RAS - Madras States.txt,
RAS,tech_trucks,1936-01-01,RAS - Madras States.txt,
RAS,motorised_infantry,1936-01-01,RAS - Madras States.txt,
RAS,gw_artillery,1936-01-01,RAS - Madras States.txt,
RAS,early_fighter,1936-01-01,RAS - Madras States.txt,By Blood Alone
RAS,early_bomber,1936-01-01,RAS - Madras States.txt,By Blood Alone
RAS,gwtank,1936-01-01,RAS - Madras States.txt,No Step Back
RAS,gwtank_chassis,1936-01-01,RAS - Madras States.txt,No Step Back
RCG,infantry_weapons,1936-01-01,RCG - Republic of Congo.txt,
RCG,tech_support,1939-01-01,RCG - Republic of Congo.txt,
RCG,tech_recon,1939-01-01,RCG - Republic of Congo.txt,
RCG,support_weapons,1939-01-01,RCG - Republic of Congo.txt,
RCG,gw_artillery,1939-01-01,RCG - Republic of Congo.txt,
RCG,electronic_mechanical_engineering,1939-01-01,RCG - Republic of Congo.txt,
RCG,radio,1939-01-01,RCG - Republic of Congo.txt,
RCG,mechanical_computing,1939-01-01,RCG - Republic of Congo.txt,
RCG,computing_machine,1939-01-01,RCG - Republic of Congo.txt,
RCG,basic_machine_tools,1939-01-01,RCG - Republic of Congo.txt,
RCG,improved_machine_tools,1939-01-01,RCG - Republic of Congo.txt,
RCG,advanced_machine_tools,1939-01-01,RCG - Republic of Congo.txt,
RCG,construction1,1939-01-01,RCG - Republic of Congo.txt,
RCG,construction2,1939-01-01,RCG - Republic of Congo.txt,
RCG,dispersed_industry,1939-01-01,RCG - Republic of Congo.txt,
RCG,dispersed_industry2,1939-01-01,RCG - Republic of Congo.txt,
RCO,infantry_weapons,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,infantry_weapons1,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,tech_recon,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,tech_support,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,tech_engineers,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,tech_mountaineers,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,tech_trucks,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,motorised_infantry,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,gw_artillery,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,interwar_antiair,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,naval_bomber1,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,fuel_silos,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,synth_oil_experiments,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,oil_processing,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,fuel_refining,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,tech_military_police,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,tech_military_police2,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,early_fighter,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,By Blood Alone
RCO,fighter1,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,By Blood Alone
RCO,early_bomber,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,By Blood Alone
RCO,tactical_bomber1,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,By Blood Alone
RCO,strategic_bomber1,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,By Blood Alone
RCO,CAS1,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,By Blood Alone
RCO,gwtank,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,No Step Back
RCO,basic_light_tank,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,No Step Back
RCO,improved_light_tank,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,No Step Back
RCO,basic_heavy_tank,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,No Step Back
RCO,gwtank_chassis,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,No Step Back
RCO,basic_light_tank_chassis,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,No Step Back
RCO,improved_light_tank_chassis,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,No Step Back
RCO,basic_heavy_tank_chassis,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,No Step Back
RCO,transport,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,Man the Guns
RCO,mtg_transport,1936-01-01,RCO - Reichskommisariat Kolumbus.txt,Man the Guns
RCO,CAS2,1939-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,heavy_fighter1,1939-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,interwar_artillery,1939-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,interwar_antitank,1939-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,infantry_weapons2,1939-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,improved_infantry_weapons,1939-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,support_weapons,1939-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,support_weapons2,1939-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,paratroopers,1939-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,electronic_mechanical_engineering,1939-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,radio,1939-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,cavity_magnatron,1939-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,mechanical_computing,1939-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,computing_machine,1939-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,basic_encryption,1939-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,basic_decryption,1939-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,basic_machine_tools,1939-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,improved_machine_tools,1939-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,advanced_machine_tools,1939-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,construction1,1939-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,construction2,1939-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,construction3,1939-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,construction4,1939-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,dispersed_industry,1939-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,dispersed_industry2,1939-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,dispersed_industry3,1939-01-01,RCO - Reichskommisariat Kolumbus.txt,
RCO,dispersed_industry4,1939-01-01,RCO - Reichskommisariat Kolumbus.txt,
RGB,infantry_weapons,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,infantry_weapons1,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,tech_recon,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,tech_support,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,tech_engineers,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,tech_mountaineers,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,tech_trucks,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,motorised_infantry,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,gw_artillery,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,interwar_antiair,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,naval_bomber1,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,fuel_silos,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,synth_oil_experiments,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,oil_processing,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,fuel_refining,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,tech_military_police,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,tech_military_police2,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,early_fighter,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,By Blood Alone
RGB,fighter1,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,By Blood Alone
RGB,early_bomber,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,By Blood Alone
RGB,tactical_bomber1,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,By Blood Alone
RGB,strategic_bomber1,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,By Blood Alone
RGB,CAS1,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,By Blood Alone
RGB,gwtank,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,No Step Back
RGB,basic_light_tank,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,No Step Back
RGB,improved_light_tank,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,No Step Back
RGB,basic_heavy_tank,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,No Step Back
RGB,gwtank_chassis,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,No Step Back
RGB,basic_light_tank_chassis,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,No Step Back
RGB,improved_light_tank_chassis,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,No Step Back
RGB,basic_heavy_tank_chassis,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,No Step Back
RGB,transport,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,Man the Guns
RGB,mtg_transport,1936-01-01,RGB - Reichskommisariat Grossbritannien.txt,Man the Guns
RGB,CAS2,1939-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,heavy_fighter1,1939-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,interwar_artillery,1939-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,interwar_antitank,1939-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,infantry_weapons2,1939-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,improved_infantry_weapons,1939-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,support_weapons,1939-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,support_weapons2,1939-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,paratroopers,1939-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,electronic_mechanical_engineering,1939-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,radio,1939-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,cavity_magnatron,1939-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,mechanical_computing,1939-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,computing_machine,1939-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,basic_encryption,1939-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,basic_decryption,1939-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,basic_machine_tools,1939-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,improved_machine_tools,1939-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,advanced_machine_tools,1939-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,construction1,1939-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,construction2,1939-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,construction3,1939-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,construction4,1939-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,dispersed_industry,1939-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,dispersed_industry2,1939-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,dispersed_industry3,1939-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RGB,dispersed_industry4,1939-01-01,RGB - Reichskommisariat Grossbritannien.txt,
RHD,infantry_weapons,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,
RHD,infantry_weapons1,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,
RHD,tech_recon,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,
RHD,tech_support,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,
RHD,tech_engineers,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,
RHD,tech_mountaineers,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,
RHD,tech_trucks,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,
RHD,motorised_infantry,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,
RHD,gw_artillery,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,
RHD,interwar_antiair,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,
RHD,naval_bomber1,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,
RHD,fuel_silos,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,
RHD,synth_oil_experiments,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,
RHD,oil_processing,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,
RHD,fuel_refining,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,
RHD,tech_military_police,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,
RHD,tech_military_police2,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,
RHD,early_fighter,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,By Blood Alone
RHD,fighter1,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,By Blood Alone
RHD,early_bomber,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,By Blood Alone
RHD,tactical_bomber1,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,By Blood Alone
RHD,strategic_bomber1,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,By Blood Alone
RHD,CAS1,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,By Blood Alone
RHD,gwtank,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,No Step Back
RHD,basic_light_tank,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,No Step Back
RHD,improved_light_tank,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,No Step Back
RHD,basic_heavy_tank,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,No Step Back
RHD,gwtank_chassis,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,No Step Back
RHD,basic_light_tank_chassis,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,No Step Back
RHD,improved_light_tank_chassis,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,No Step Back
RHD,basic_heavy_tank_chassis,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,No Step Back
RHD,transport,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,Man the Guns
RHD,mtg_transport,1936-01-01,RHD - Reichskommisariat Grosshindustan.txt,Man the Guns
RHD,CAS2,1939-01-01,RHD - Reichskommisariat Grosshindustan.txt,
RHD,heavy_fighter1,1939-01-01,RHD - Reichskommisariat Grosshindustan.txt,
RHD,interwar_artillery,1939-01-01,RHD - Reichskommisariat Grosshindustan.txt,
RHD,interwar_antitank,1939-01-01,RHD - Reichskommisariat Grosshindustan.txt,
RHD,infantry_weapons2,1939-01-01,RHD - Reichskommisariat Grosshindustan.txt,
RHD,improved_infantry_weapons,1939-01-01,RHD - Reichskommisariat Grosshindustan.txt,
RHD,support_weapons,1939-01-01,RHD - Reichskommisariat Grosshindustan.txt,
RHD,support_weapons2,1939-01-01,RHD - Reichskommisariat Grosshindustan.txt,
RHD,paratroopers,1939-01-01,RHD - Reichskommisariat Grosshindustan.txt,
